seed,disconnected_nodes,normal_position_rmse_m,disconnected_position_rmse_m,position_rmse_increase_percent,normal_velocity_rmse_mps,disconnected_velocity_rmse_mps,velocity_rmse_increase_percent,normal_acceleration_rmse_mps2,disconnected_acceleration_rmse_mps2,acceleration_rmse_increase_percent,normal_affected_position_rmse_m,disconnected_affected_position_rmse_m,affected_position_rmse_increase_percent,normal_remaining_position_rmse_m,disconnected_remaining_position_rmse_m,remaining_position_rmse_increase_percent,normal_position_error_p95_m,disconnected_position_error_p95_m,normal_worst_node_position_rmse_m,disconnected_worst_node_position_rmse_m,protocol_rejection_count
0,sat_p01_s01;sat_p02_s02;sat_p07_s01;sat_p08_s01,1.4666736426012497,1.5094351562817918,2.9155438836891876,0.024907675298093623,0.02571618114986409,3.24601088658141,2.3696484452841287e-06,2.423205983751901e-06,2.2601470093320386,1.537511174179536,1.6092461954710344,4.66565853284146,1.448423044105136,1.48343344453494,2.4171391481439786,2.4668146763804977,2.4679019257811037,1.8680185166493728,1.8466844587084696,0
1,sat_p01_s01;sat_p02_s02;sat_p07_s01;sat_p08_s01,1.4852868430791037,1.5758902555035577,6.10006160403513,0.023940545356522333,0.024944536169957728,4.193683972039798,2.3422768683635067e-06,2.5280671928067565e-06,7.932039416546735,1.5308908308901588,1.8073158621891634,18.056482259957967,1.4736653533804653,1.5125111455155285,2.635998196330945,2.6254304963585837,2.7981676529591257,2.2656219586287683,2.2656219586287683,0
2,sat_p01_s01;sat_p02_s02;sat_p07_s01;sat_p08_s01,1.538140459123582,1.5773430166877815,2.5486981589793616,0.025292117208388025,0.02561123383578594,1.2617236618375405,2.5312812821823373e-06,2.620289240193533e-06,3.5163203172133395,1.4084271291026906,1.5345454482434178,8.954550543277106,1.5688939879714683,1.5878621814206642,1.209016899460566,2.7874483022428667,2.7873060631492823,2.2908978152916393,2.2908978152916393,0
3,sat_p01_s01;sat_p02_s02;sat_p07_s01;sat_p08_s01,1.396616446266191,1.4772009645938036,5.769982055062628,0.023082740236360998,0.023680274102347226,2.5886608776412303,2.2015062590451345e-06,2.2560454236278884e-06,2.4773567805530234,1.2100253601086894,1.385131822842361,14.471305189665017,1.43949002408838,1.4993351261754087,4.157382203807094,2.617199187272879,2.834061670971447,2.1394530365634776,2.1394530365634776,0
4,sat_p01_s01;sat_p02_s02;sat_p07_s01;sat_p08_s01,1.455506182735335,1.5639987705605647,7.45394207954097,0.028574502304959976,0.030426966793251627,6.482928271230468,2.459165652773753e-06,2.5445746042503655e-06,3.473086547881697,1.322581765874639,1.5057798814186305,13.851553096442423,1.486881696074023,1.5782179602553068,6.142806413075701,2.4887790068539197,2.6106881019573045,1.9720105541687194,1.9957964042014038,0
