time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
270.0,0.9834158599396232,0.0007597591557178718,nan,0,0,cann_no_cue,1.0119305544259798,0.028514694486356795,0.7961706624197727
270.0,0.9834158599396232,0.0007597591557178718,nan,0,0,cann_sparse_cue,0.996911508789166,0.013495648849542796,0.7961706624197729
270.0,0.9834158599396232,0.0007597591557178718,nan,0,0,cann_gated_cue,0.9969115049972006,0.013495645057577388,0.7961706624197731
272.0,0.9852024914036014,0.001274390982731069,nan,0,0,dead_reckoning,1.0134500730442302,0.028247581640628905,
272.0,0.9852024914036014,0.001274390982731069,nan,0,0,cann_no_cue,1.0134500727373776,0.02824758133377614,0.7961706623927544
272.0,0.9852024914036014,0.001274390982731069,nan,0,0,cann_sparse_cue,0.9984310271005639,0.013228535696962584,0.7961706623927544
272.0,0.9852024914036014,0.001274390982731069,nan,0,0,cann_gated_cue,0.9984310233085982,0.013228531904996732,0.7961706623927544
274.0,0.9870071313683844,0.0010412712973691186,nan,0,0,dead_reckoning,1.0159988550096923,0.028991723641308198,
274.0,0.9870071313683844,0.0010412712973691186,nan,0,0,cann_no_cue,1.0159988547026677,0.02899172333428357,0.7961706624258835
274.0,0.9870071313683844,0.0010412712973691186,nan,0,0,cann_sparse_cue,1.0009798090658542,0.013972677697469571,0.7961706624258839
274.0,0.9870071313683844,0.0010412712973691186,nan,0,0,cann_gated_cue,1.0009798052738887,0.013972673905504607,0.7961706624258839
276.0,0.9888302881629429,0.0009555333740126868,nan,0,0,dead_reckoning,1.0180813976044305,0.029251109441487344,
276.0,0.9888302881629429,0.0009555333740126868,nan,0,0,cann_no_cue,1.0180813972973097,0.029251109134366793,0.7961706624088
276.0,0.9888302881629429,0.0009555333740126868,nan,0,0,cann_sparse_cue,1.0030623516604962,0.014232063497553238,0.7961706624088
276.0,0.9888302881629429,0.0009555333740126868,nan,0,0,cann_gated_cue,1.0030623478685303,0.014232059705587385,0.7961706624087997
278.0,0.9906724376314364,0.0011967447643829853,nan,0,0,dead_reckoning,1.0199924643524558,0.02932002672101941,
278.0,0.9906724376314364,0.0011967447643829853,nan,0,0,cann_no_cue,1.0199924640452616,0.02932002641382514,0.7961706624033819
278.0,0.9906724376314364,0.0011967447643829853,nan,0,0,cann_sparse_cue,1.0049734184084478,0.01430098077701114,0.7961706624033816
278.0,0.9906724376314364,0.0011967447643829853,nan,0,0,cann_gated_cue,1.0049734146164824,0.014300976985046177,0.7961706624033817
280.0,0.9925340222984205,0.001262574861706489,nan,0,0,dead_reckoning,1.0223859538812219,0.029851931582801416,
280.0,0.9925340222984205,0.001262574861706489,nan,0,0,cann_no_cue,1.0223859535738842,0.029851931275463706,0.7961706624198116
280.0,0.9925340222984205,0.001262574861706489,nan,0,0,cann_sparse_cue,1.0073669079370708,0.014832885638650595,0.7961706624198116
280.0,0.9925340222984205,0.001262574861706489,nan,0,0,cann_gated_cue,1.0073669041451048,0.014832881846684298,0.7961706624198115
282.0,0.9944154505925082,0.0012241428191774825,nan,0,0,dead_reckoning,1.024911103604635,0.030495653012126755,
282.0,0.9944154505925082,0.0012241428191774825,nan,0,0,cann_no_cue,1.0249111032971276,0.030495652704619403,0.7961706624249352
282.0,0.9944154505925082,0.0012241428191774825,nan,0,0,cann_sparse_cue,1.009892057660314,0.015476607067805848,0.796170662424935
282.0,0.9944154505925082,0.0012241428191774825,nan,0,0,cann_gated_cue,1.009892053868348,0.015476603275839551,0.7961706624249352
284.0,0.996317096129848,0.0014508776951767939,nan,0,0,dead_reckoning,1.02735938924299,0.031042293113141994,
284.0,0.996317096129848,0.0014508776951767939,nan,0,0,cann_no_cue,1.0273593889353272,0.03104229280547921,0.7961706624219107
284.0,0.996317096129848,0.0014508776951767939,nan,0,0,cann_sparse_cue,1.0123403432985136,0.016023247168665655,0.7961706624219106
284.0,0.996317096129848,0.0014508776951767939,nan,0,0,cann_gated_cue,1.0123403395065478,0.016023243376699803,0.7961706624219106
286.0,0.9982392970586738,0.0013028389617536725,nan,0,0,dead_reckoning,1.0302611446333434,0.032021847574669415,
286.0,0.9982392970586738,0.0013028389617536725,nan,0,0,cann_no_cue,1.0302611443254244,0.03202184726675039,0.7961706624411052
286.0,0.9982392970586738,0.0013028389617536725,nan,0,0,cann_sparse_cue,1.0152420986886106,0.017002801629936837,0.7961706624411053
286.0,0.9982392970586738,0.0013028389617536725,nan,0,0,cann_gated_cue,1.0152420948966447,0.017002797837970984,0.7961706624411055
288.0,1.000182355466078,0.0013503691327016853,nan,0,0,dead_reckoning,1.032866822556851,0.032684467090772884,
288.0,1.000182355466078,0.0013503691327016853,nan,0,0,cann_no_cue,1.032866822248743,0.03268446678266468,0.796170662428204
288.0,1.000182355466078,0.0013503691327016853,nan,0,0,cann_sparse_cue,1.0178477766119296,0.017665421145851568,0.796170662428204
288.0,1.000182355466078,0.0013503691327016853,nan,0,0,cann_gated_cue,1.0178477728199637,0.017665417353885715,0.796170662428204
290.0,1.002146536848048,0.0010410348516235082,nan,0,0,dead_reckoning,1.035567560822254,0.03342102397420632,
290.0,1.002146536848048,0.0010410348516235082,nan,0,0,cann_no_cue,1.0355675605139383,0.03342102366589028,0.7961706624321951
290.0,1.002146536848048,0.0010410348516235082,nan,0,0,cann_sparse_cue,1.020548514877125,0.01840197802907717,0.7961706624321951
290.0,1.002146536848048,0.0010410348516235082,nan,0,0,cann_gated_cue,1.0205485110851589,0.018401974237110874,0.7961706624321951
292.0,1.0041320696436964,0.001155234495534211,nan,0,0,dead_reckoning,1.0376496305255012,0.0335175608818048,
292.0,1.0041320696436964,0.001155234495534211,nan,0,0,cann_no_cue,1.0376496302170881,0.03351756057339195,0.7961706624087842
292.0,1.0041320696436964,0.001155234495534211,nan,0,0,cann_sparse_cue,1.0226305845802748,0.018498514936578392,0.7961706624087844
292.0,1.0041320696436964,0.001155234495534211,nan,0,0,cann_gated_cue,1.0226305807883087,0.018498511144612095,0.7961706624087843
294.0,1.006139144834501,0.0012452117164858004,nan,0,0,dead_reckoning,1.0399600995165696,0.033820954682068916,
294.0,1.006139144834501,0.0012452117164858004,nan,0,0,cann_no_cue,1.0399600992080273,0.03382095437352639,0.796170662416722
294.0,1.006139144834501,0.0012452117164858004,nan,0,0,cann_sparse_cue,1.0249410535712136,0.01880190873671239,0.7961706624167217
294.0,1.006139144834501,0.0012452117164858004,nan,0,0,cann_gated_cue,1.0249410497792477,0.01880190494474654,0.7961706624167217
296.0,1.008167915609258,0.0011507938190608957,nan,0,0,dead_reckoning,1.042450522949541,0.0342826073402831,
296.0,1.008167915609258,0.0011507938190608957,nan,0,0,cann_no_cue,1.0424505226408363,0.03428260703157804,0.796170662423557
296.0,1.008167915609258,0.0011507938190608957,nan,0,0,cann_sparse_cue,1.027431477004023,0.019263561394764928,0.7961706624235573
296.0,1.008167915609258,0.0011507938190608957,nan,0,0,cann_gated_cue,1.027431473212057,0.019263557602799075,0.7961706624235572
