seed,mode,reference_position_rmse_m,optical_outage_position_rmse_m,position_rmse_increase_percent,reference_valid_fraction,outage_valid_fraction,reference_boresight_mean_error_deg,outage_boresight_mean_error_deg,outage_boresight_max_error_deg,outage_infrared_mean_nis,outage_infrared_ci_weight,reference_rmse_first_third_m,reference_rmse_last_third_m,outage_rmse_first_third_m,outage_rmse_last_third_m,reference_frontend_diagnostics,outage_frontend_diagnostics,pre_outage_state_max_abs_difference
0,exact_center_truth_tracking_diagnostic,103662.78057231073,103662.78082442515,2.4320630636865416e-07,1.0,1.0,0.0,0.0,0.0,7223.1408695168475,0.12666666666666668,100233.35761001636,105755.51114069496,100233.35761001636,105755.51167440787,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5286987543773621, 0.49187718025077093], 'centroid_fractional_std_xy': [0.04439402436095165, 0.039341776157848486], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5286987543773621, 0.49187718025077093], 'centroid_fractional_std_xy': [0.04439402436095165, 0.039341776157848486], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}",0.0
0,lagged_posterior_prediction,13.530209507209639,13.391805124224554,-1.0229286021870947,1.0,1.0,0.09771187822337243,0.09692126973164049,0.10392112099154201,1.7497614216546102,0.5700000000000001,20.598185092199486,8.271054805719169,20.598185092199486,8.072720461497163,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.49464899200737233, 0.4697300385377122], 'centroid_fractional_std_xy': [0.07737409939823887, 0.06311042599873339], 'ideal_radius_mean_pixels': 1.0232374056867548, 'ideal_radius_max_pixels': 1.088260627587669, 'near_center_fraction': 0.09836065573770492, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.4925658144520893, 0.47188923917129466], 'centroid_fractional_std_xy': [0.08406067030064063, 0.06599207383624744], 'ideal_radius_mean_pixels': 1.014958152019662, 'ideal_radius_max_pixels': 1.088260627587669, 'near_center_fraction': 0.2786885245901639, 'off_axis_fraction': 0.0}",0.0
1,exact_center_truth_tracking_diagnostic,103670.23547852227,103670.23515990513,-3.0733714116998665e-07,1.0,1.0,0.0,0.0,0.0,7187.565741810018,0.12611111111111115,100229.35839861815,105768.8313974863,100229.35839861815,105768.83066285134,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5327892015884003, 0.48716056760511384], 'centroid_fractional_std_xy': [0.03674167040344161, 0.04329671096774634], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5327892015884003, 0.48716056760511384], 'centroid_fractional_std_xy': [0.03674167040344161, 0.04329671096774634], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}",0.0
1,lagged_posterior_prediction,13.930266539884885,14.018949513764996,0.6366207970694292,1.0,1.0,0.09821619716223329,0.0973583497558462,0.10192962163679024,1.3291578412834675,0.5700000000000001,23.23602559317503,5.152771900465517,23.23602559317503,5.871399585062977,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.48210567088308803, 0.4639143422003788], 'centroid_fractional_std_xy': [0.06350065181243048, 0.06903502540214052], 'ideal_radius_mean_pixels': 1.0285186355184446, 'ideal_radius_max_pixels': 1.067405627824708, 'near_center_fraction': 0.03278688524590164, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5012914882833389, 0.46134949282273535], 'centroid_fractional_std_xy': [0.06682153153614727, 0.06946277506428016], 'ideal_radius_mean_pixels': 1.019535253380332, 'ideal_radius_max_pixels': 1.067405627824708, 'near_center_fraction': 0.16393442622950818, 'off_axis_fraction': 0.0}",0.0
2,exact_center_truth_tracking_diagnostic,103659.02369220182,103659.02401645128,3.128038883675266e-07,1.0,1.0,0.0,0.0,0.0,7332.93574858174,0.12277777777777779,100219.72783638099,105758.38750351935,100219.72783638099,105758.38836195933,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.518003052554895, 0.4832760701841897], 'centroid_fractional_std_xy': [0.03816383682233859, 0.04385720150718522], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.518003052554895, 0.4832760701841897], 'centroid_fractional_std_xy': [0.03816383682233859, 0.04385720150718522], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}",0.0
2,lagged_posterior_prediction,10.674756977500877,10.92368859940744,2.3319652375340647,1.0,1.0,0.09748075604883802,0.09927708365636649,0.10702720835369116,1.5294830231539824,0.5700000000000001,18.121645487903166,1.9972231942899443,18.121645487903166,4.677363118321287,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.49146971466561273, 0.46176467110347047], 'centroid_fractional_std_xy': [0.06710874108303051, 0.06539857946331865], 'ideal_radius_mean_pixels': 1.0208170912814574, 'ideal_radius_max_pixels': 1.078733624141532, 'near_center_fraction': 0.03278688524590164, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.4662002587057833, 0.4700709082482904], 'centroid_fractional_std_xy': [0.0769354179636432, 0.06793347131793294], 'ideal_radius_mean_pixels': 1.0396282481810861, 'ideal_radius_max_pixels': 1.1207876085925028, 'near_center_fraction': 0.03278688524590164, 'off_axis_fraction': 0.0}",0.0
