seed,node_id,independent_position_rmse_m,cooperative_position_rmse_m,cooperative_improvement_percent,topology_degree,radar_observation_count,infrared_observation_count,optical_observation_count,mean_relative_nis,mean_radar_nis,mean_infrared_nis,mean_optical_nis,mean_neighbor_range_m,mean_neighbor_los_angle_deg,independent_radial_rmse_m,independent_along_track_rmse_m,independent_cross_track_rmse_m,cooperative_radial_rmse_m,cooperative_along_track_rmse_m,cooperative_cross_track_rmse_m,initial_segment_improvement_percent,steady_segment_improvement_percent
0,sat_p01_s01,1.2405448864004824,1.1156525800853148,10.067536264451537,2,602,602,602,2.1031392098336825,2.0747973372429795,2.2033800098110783,2.0312402824469893,5708081.294745268,130.5062695203146,0.6806483221555072,0.7491395094911113,0.7172583021762075,0.5805350463963148,0.7883446199219394,0.5349509319524375,-2.336305408231317,28.223794640716942
0,sat_p01_s02,0.9193399230222384,0.925827088679439,-0.7056329758719302,2,602,602,602,2.044227577841206,2.11196618471506,2.144366644996034,1.876349903812523,5708081.294745267,130.5062695203146,0.4230745782067502,0.5718888826820839,0.582354618082791,0.5147705892198711,0.6113213454987549,0.4673898278144963,-4.893399721631315,5.51320723627951
0,sat_p02_s01,1.3294034397988637,1.1224823150113705,15.564960838283971,2,602,602,602,2.0015501585594424,2.0254235189863166,2.046487883798688,1.9327390728933223,5461363.728305953,128.78328521813705,0.8896508616888139,0.8131779515221292,0.5608711698809947,0.8202894100291562,0.41661450377682546,0.6430584627777585,17.91015344616123,5.789578009374975
0,sat_p02_s02,1.0263575674180097,0.9758739795596733,4.918713464093913,2,602,602,602,1.9176466694761387,1.897356597691248,1.929195234506375,1.926388176230793,5461363.728305954,128.78328521813702,0.5032294540339901,0.7797767282000377,0.4383129326708386,0.5181521590053525,0.6493992913538483,0.5119852776094688,16.15897859119364,-8.753519439052605
0,sat_p03_s01,0.8198792318153999,0.9376517310571996,-14.364615503313145,2,602,602,602,2.023684918749684,2.0239088290608795,2.1153179313344235,1.93182799585375,5145572.582137244,126.25010154457459,0.44269881801493616,0.4554092382261136,0.5184806042936414,0.5892334386651884,0.569791504915395,0.45533763784647757,-26.770017429450437,5.272500337033183
0,sat_p03_s02,0.9165545273838039,0.901393430890178,1.654140156494727,2,602,602,602,1.9545331649192954,2.0576314604633046,1.905982080009847,1.8999859542847346,5145572.582137245,126.25010154457465,0.5117022184104902,0.4343970281120315,0.6241251984249362,0.5365352068636209,0.319865185177486,0.6498664111639791,-3.730280378819633,10.422165409402455
0,sat_p04_s01,0.7422341026431188,0.8337445932616835,-12.329060372285905,2,602,602,602,1.9013679732990485,2.0131468755852056,1.8119280514441343,1.879028992867807,4880589.212594891,123.80224471650702,0.35230432776230935,0.44573823231889564,0.4776092042827581,0.5251392878146216,0.3873859637991037,0.5189324524811314,-4.618255482419368,-28.407538798020358
0,sat_p04_s02,1.2565859935149677,0.9883614674535606,21.345497040844755,2,602,602,602,2.031427259214806,1.9899206911589649,2.029821642050902,2.0745394444345506,4880589.212594891,123.80224471650699,0.5187041384561768,0.7045749309292123,0.9019581711767624,0.42435649091359345,0.6082252914237599,0.6533314272549112,22.84172312415929,17.5140338088071
0,sat_p05_s01,1.235617069939265,1.046779370863802,15.282865838422339,2,602,602,602,2.0766883533523575,2.0025410568438504,2.0675301000147366,2.159993903198484,4778659.039357586,122.77284383716892,0.8607482071300098,0.7409296041466612,0.4867087313238185,0.7524786008873277,0.49421885232681156,0.5341074166096523,20.737344038544098,1.6553849521089599
0,sat_p05_s02,1.1544815453736095,1.1980316044402477,-3.7722611713593652,2,602,602,602,2.0118825313814632,2.096063042106965,1.8634152817720575,2.0761692702653667,4778659.039357588,122.77284383716892,0.7731472128131579,0.536736662319664,0.6685692045326572,0.7578741819282315,0.46797996425748173,0.8011873705057102,0.5940789783472594,-8.41791918296029
