seed,independent_position_rmse_m,cooperative_position_rmse_m,cooperative_improvement_percent,independent_worst_node_position_rmse_m,cooperative_worst_node_position_rmse_m,independent_run_seconds,cooperative_run_seconds
0,1.0365472603789645,0.9660954177274902,6.796780556413503,1.3294034397988637,1.1980316044402477,10.854746299999988,48.89676839999993
1,1.0963543002517342,0.9671915988584256,11.7811095704784,1.521712591937135,1.2325677645895237,10.876063000000158,47.47866799999997
2,1.0379387288698096,0.949837906714534,8.488056154452083,1.4067539770359792,1.2696414281903767,10.946122500000001,47.52241789999994
3,0.9920219577232267,0.8839407430303302,10.895042579596915,1.1570979611608125,1.1397712877193613,10.800722700000051,47.67191019999996
4,1.016289039177791,0.8954208139592204,11.893095424541503,1.3490263960612383,1.1668551743180597,10.937391599999955,47.981968599999846
