seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260749,0.0,0.0,mekf_with_covariance,0.3697022182553851,0.002831307474907117,1.2451520018238882,0.0023640680975538027,0.04986037638883533,366,0,0,0.0,0.0,False,
20260749,0.0,0.0,mekf_without_covariance,0.41876846175155324,0.003032820888850749,6.140240242153789,0.0028598461048893156,0.04986037638883533,366,0,0,0.0,0.0,False,
20260750,0.0,0.0,truth_attitude,0.6215107349587982,0.0029286592927319243,1.648474967550026,0.0028747246674352624,0.06431685504176766,366,0,0,0.0,0.0,False,
20260750,0.0,0.0,mekf_with_covariance,0.4124312187035779,0.003660138910453824,1.7408653515305568,0.004014235598101613,0.06431685504176766,366,0,0,0.0,0.0,False,
20260750,0.0,0.0,mekf_without_covariance,0.5025524535437734,0.0041510491562769735,9.63453623914743,0.005340124412083748,0.06431685504176766,366,0,0,0.0,0.0,False,
20260751,0.0,0.0,truth_attitude,0.496673428378595,0.0026597504189402703,1.7723244898964396,0.0023264195748543774,0.05404879759999983,366,0,0,0.0,0.0,False,
20260751,0.0,0.0,mekf_with_covariance,0.40678792859605434,0.0035875859266243986,1.3754106583680077,0.003930495708454879,0.05404879759999983,366,0,0,0.0,0.0,False,
20260751,0.0,0.0,mekf_without_covariance,0.48930363885703854,0.0033539062632166584,6.2931722187236865,0.003571958571815206,0.05404879759999983,366,0,0,0.0,0.0,False,
20260752,0.0,0.0,truth_attitude,0.5538888518319925,0.0037982551611272807,1.8031410151233305,0.004488469908708169,0.06008300565430351,366,0,0,0.0,0.0,False,
20260752,0.0,0.0,mekf_with_covariance,0.4689021383794677,0.00371770975836498,1.4733187322711452,0.00393473455531824,0.06008300565430351,366,0,0,0.0,0.0,False,
20260752,0.0,0.0,mekf_without_covariance,0.6257926824624952,0.004609594015630071,6.672292910413742,0.006568163069892537,0.06008300565430351,366,0,0,0.0,0.0,False,
20260753,0.0,0.0,truth_attitude,0.39370986936495334,0.0023267292317888663,1.6497102810907478,0.0017589715435517438,0.056050956257864055,366,0,0,0.0,0.0,False,
20260753,0.0,0.0,mekf_with_covariance,0.3727240795874245,0.0029908815539362982,1.6995211376808523,0.0027083625856672935,0.056050956257864055,366,0,0,0.0,0.0,False,
20260753,0.0,0.0,mekf_without_covariance,0.4676340067052887,0.0031038577847727726,8.379235925422103,0.003111215958113007,0.056050956257864055,366,0,0,0.0,0.0,False,
20260754,0.0,0.0,truth_attitude,0.568149066867709,0.0026623395459766954,1.657480511623341,0.0024341300110798667,0.059708958257296975,366,0,0,0.0,0.0,False,
20260754,0.0,0.0,mekf_with_covariance,0.5552245510054054,0.003393388605056919,1.5303895474921327,0.0036278473735563725,0.059708958257296975,366,0,0,0.0,0.0,False,
20260754,0.0,0.0,mekf_without_covariance,0.5892199264910412,0.0035797751797616816,6.94334550319166,0.004178168443361325,0.059708958257296975,366,0,0,0.0,0.0,False,
20260755,0.0,0.0,truth_attitude,0.7035466072366285,0.0020735042741194267,1.6461736358788837,0.001806676592060385,0.05630289582434415,366,0,0,0.0,0.0,False,
20260755,0.0,0.0,mekf_with_covariance,0.40609949642138876,0.002160325536647201,1.7481025561794177,0.00152719406922796,0.05630289582434415,366,0,0,0.0,0.0,False,
20260755,0.0,0.0,mekf_without_covariance,0.4013264785077531,0.0026780152065806278,7.7774820293083335,0.00230355504195287,0.05630289582434415,366,0,0,0.0,0.0,False,
20260756,0.0,0.0,truth_attitude,0.4326381456439451,0.001807039986509663,1.6132378014412125,0.0011669485138952886,0.05352542304045021,366,0,0,0.0,0.0,False,
20260756,0.0,0.0,mekf_with_covariance,0.45296176557900425,0.0027789510531413962,1.2068710209012863,0.002482205856384175,0.05352542304045021,366,0,0,0.0,0.0,False,
20260756,0.0,0.0,mekf_without_covariance,0.6398943995422675,0.002632327932677244,5.322891629467457,0.002514103906478666,0.05352542304045021,366,0,0,0.0,0.0,False,
20260757,0.0,0.0,truth_attitude,0.4951109619319167,0.001967508063538189,1.6318420782562613,0.0013612728561414765,0.06257084249545514,366,0,0,0.0,0.0,False,
20260757,0.0,0.0,mekf_with_covariance,0.37136505274960624,0.0031818907875196547,1.8396345259546512,0.0030938604259372255,0.06257084249545514,366,0,0,0.0,0.0,False,
20260757,0.0,0.0,mekf_without_covariance,0.39535491594622846,0.00365875503158423,9.380993655709126,0.004119903528072702,0.06257084249545514,366,0,0,0.0,0.0,False,
20260758,0.0,0.0,truth_attitude,0.5415147037152716,0.0024655899382989136,1.7874847042388422,0.0020517766860788755,0.060529922057481325,366,0,0,0.0,0.0,False,
20260758,0.0,0.0,mekf_with_covariance,0.3325015578971613,0.00264908934741944,1.3016936334432498,0.0020318347031997776,0.060529922057481325,366,0,0,0.0,0.0,False,
20260758,0.0,0.0,mekf_without_covariance,0.695719513995538,0.0029883912099447803,5.85808214299992,0.0031197480605797316,0.060529922057481325,366,0,0,0.0,0.0,False,
