packet_loss_rate,delay,method,runs,successful_runs,failure_rate,position_rmse_mean,position_rmse_std,position_rmse_p05,position_rmse_p50,position_rmse_p95,velocity_rmse_mean,velocity_rmse_std,velocity_rmse_p05,velocity_rmse_p50,velocity_rmse_p95,mean_angle_nis_mean,mean_angle_nis_std,mean_angle_nis_p05,mean_angle_nis_p50,mean_angle_nis_p95,mean_orbit_nees_mean,mean_orbit_nees_std,mean_orbit_nees_p05,mean_orbit_nees_p50,mean_orbit_nees_p95,pre_ci_position_rmse_mean,pre_ci_position_rmse_std,pre_ci_position_rmse_p05,pre_ci_position_rmse_p50,pre_ci_position_rmse_p95,pre_ci_velocity_rmse_mean,pre_ci_velocity_rmse_std,pre_ci_velocity_rmse_p05,pre_ci_velocity_rmse_p50,pre_ci_velocity_rmse_p95,pre_ci_mean_orbit_nees_mean,pre_ci_mean_orbit_nees_std,pre_ci_mean_orbit_nees_p05,pre_ci_mean_orbit_nees_p50,pre_ci_mean_orbit_nees_p95,ci_position_gain_mean,ci_position_gain_std,ci_position_gain_p05,ci_position_gain_p50,ci_position_gain_p95,ci_velocity_gain_mean,ci_velocity_gain_std,ci_velocity_gain_p05,ci_velocity_gain_p50,ci_velocity_gain_p95,mean_attitude_error_deg_mean,mean_attitude_error_deg_std,mean_attitude_error_deg_p05,mean_attitude_error_deg_p50,mean_attitude_error_deg_p95,average_delay_mean,average_delay_std,average_delay_p05,average_delay_p50,average_delay_p95,realized_packet_loss_rate_mean,realized_packet_loss_rate_std,realized_packet_loss_rate_p05,realized_packet_loss_rate_p50,realized_packet_loss_rate_p95,position_rmse_win_rate,velocity_rmse_win_rate,angle_nis_consistency_win_rate
0.0,4.0,truth_attitude,30,30,0.0,0.45619315739255056,0.06963670548325482,0.3656725019121661,0.44599043871266875,0.5856349658802369,0.002738666943642427,0.0005336803524751386,0.002118180791011206,0.0026048514023515445,0.003708003786293802,1.7663661681815521,0.11211921119689362,1.617210850023346,1.746434561988654,1.9053678761484176,0.002444453053060374,0.0009251916963447081,0.0014343037858956613,0.0020277016573496975,0.0041367323013436165,0.45771479682546345,0.06819155184670729,0.36876884069941407,0.449300786511544,0.58407751660673,0.0027645770898876783,0.0005299448548808317,0.0021397233938097258,0.002627611727712355,0.003729719787106094,0.0024872722976692586,0.0009291746681218224,0.0014629712154251543,0.00210011650054556,0.0041861359805917325,0.0015216394329129505,0.003320574974245007,-0.0035559044553041177,0.0019681633153998124,0.006801983019191264,2.5910146245251312e-05,3.019743007495733e-05,-9.616507437904573e-06,2.0147730697144157e-05,7.987194757605337e-05,0.05843900973726741,0.006053446902335956,0.04941646181889385,0.059704636925132976,0.06849319218389238,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,
0.0,4.0,mekf_with_covariance,30,30,0.0,0.45026939974349806,0.03744192129971977,0.38759033950011745,0.4532859685519226,0.5165190252727431,0.0033273496551216508,0.00045192291318561746,0.002716787257376108,0.0033667138675874658,0.004022131242424216,1.0057762325798059,0.19536976045717624,0.7835761804806143,0.9695931030578757,1.3388564369208351,0.0033818969302238555,0.0008487115365408945,0.002250698805208055,0.003387350384632793,0.004710233162834924,0.4520823580026951,0.037496466252784647,0.3907127799388864,0.4536866271396667,0.5192528799683048,0.0033584567849597553,0.0004395302297601431,0.0027329621087225403,0.0034112046858148287,0.004007686034141371,0.0034432435895321227,0.0008285495771520774,0.0023023232872873577,0.0035106418131942638,0.004684146887052933,0.0018129582591970635,0.0023399642784065634,-0.001199324127252091,0.001848518075341754,0.005579163050827944,3.1107129838103606e-05,4.608123724896589e-05,-2.3891191584870705e-05,3.0488875869726312e-05,8.162317370072558e-05,0.05843900973726741,0.006053446902335956,0.04941646181889385,0.059704636925132976,0.06849319218389238,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,
0.0,4.0,mekf_without_covariance,30,30,0.0,0.4719160936779858,0.07209201051533588,0.3801787870536779,0.4805291337752109,0.5810453189495918,0.003530279906867623,0.00046665977865175464,0.0028711448370866946,0.003561756359738302,0.004239135383695911,4.903807642352328,0.8883841165437787,3.829527532095088,4.671150251495218,6.408235415511185,0.003932671421843988,0.000959243900824966,0.0025820867289256307,0.003997455913766175,0.005454503281241441,0.47214489371103185,0.07096918585578577,0.3807917003209168,0.4812266368734981,0.5790549691879406,0.0035479202469000395,0.000457046121555274,0.002915706500687296,0.003565632995599778,0.0042223474356351005,0.003969443772664673,0.0009400513803768427,0.0026690270358418013,0.004036160777718,0.00541050507403892,0.00022880003304601344,0.0034965870422178076,-0.00575789338100619,0.0006010074417470146,0.005130227317676089,1.764034003241704e-05,2.9829668036477066e-05,-2.2898265878426084e-05,1.3721014067937312e-05,6.543623037114863e-05,0.05843900973726741,0.006053446902335956,0.04941646181889385,0.059704636925132976,0.06849319218389238,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,
0.0,4.0,mekf_with_covariance_local_only,30,30,0.0,0.4563737194149643,0.05025736486161726,0.3827162628112379,0.4540627478850903,0.5411210076573271,0.00349159009299623,0.0004483653339561361,0.0028687753660138786,0.0035192956238962046,0.004170932512241129,0.9511332945337442,0.10979618865801935,0.7850882366550725,0.9290128405691187,1.1257494073382444,0.003725050288135812,0.0008914270756096646,0.002562509360503977,0.003685061930274466,0.0051753403992311296,0.4563737194149643,0.05025736486161726,0.3827162628112379,0.4540627478850903,0.5411210076573271,0.00349159009299623,0.0004483653339561361,0.0028687753660138786,0.0035192956238962046,0.004170932512241129,0.003725050288135812,0.0008914270756096646,0.002562509360503977,0.003685061930274466,0.0051753403992311296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05843900973726741,0.006053446902335956,0.04941646181889385,0.059704636925132976,0.06849319218389238,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,
0.0,4.0,paired_covariance_effect,30,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5333333333333333,0.9666666666666667,1.0
0.0,8.0,truth_attitude,30,30,0.0,0.49647725443822605,0.14541013863989133,0.3815913535449328,0.48045950244168745,0.5762407482913656,0.0027821318937430064,0.000527293723600977,0.00218076883758556,0.002645104273687107,0.0037458889485979057,1.8013147747717457,0.11738987337510128,1.620934630417981,1.7875098992570992,1.9480897969176443,0.002578473861829176,0.0009628715680533125,0.0016220882304801812,0.0021423797807162957,0.0042871900891095355,0.49669384879269196,0.14535666718699028,0.3837984290234101,0.48249488561261955,0.5732687237726923,0.002789734873415136,0.0005247965174971391,0.002198710480466201,0.002653513804544038,0.0037506940192671306,0.002590688434147889,0.0009595141803486797,0.0016450555888424699,0.0021537375664526697,0.00429134991509409,0.00021659435446589326,0.002639443436957621,-0.0034515317499287184,0.0005340548796754496,0.0035404687818922686,7.6029796721291105e-06,7.2558515605551385e-06,1.2418586503967943e-07,6.552648407143679e-06,1.8648201542522307e-05,0.05843900973726741,0.006053446902335956,0.04941646181889385,0.059704636925132976,0.06849319218389238,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,,
0.0,8.0,mekf_with_covariance,30,30,0.0,0.4422046587141166,0.04195570652653291,0.3748118920809235,0.43877667175422513,0.5184613108538351,0.003383842484789747,0.0004352954551132078,0.002770555180536874,0.003445650734146138,0.004014546609041691,0.9309792892884814,0.13592498129921224,0.7508586098567772,0.900570510710166,1.1273113771677026,0.0034838274024614345,0.0008319569875606261,0.0023618757330737664,0.003599054533668709,0.004708081635539661,0.44342357132410315,0.04202988006560978,0.3757556639492664,0.44066086180065445,0.5211293054465556,0.003398133315040468,0.0004344452353452029,0.002780064171537477,0.003453934287599869,0.004030710361459602,0.0035142724096052344,0.0008325993055909773,0.002389376107795653,0.003621818392260839,0.004751058964159633,0.0012189126099866018,0.0014542216497944874,-0.0014295688362199797,0.0011130956706965067,0.0032142409387980507,1.4290830250720596e-05,1.1546511657509825e-05,-1.6139068395560562e-06,1.3031585757208516e-05,3.4274157179038554e-05,0.05843900973726741,0.006053446902335956,0.04941646181889385,0.059704636925132976,0.06849319218389238,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,,
0.0,8.0,mekf_without_covariance,30,30,0.0,0.4990573550597939,0.12637967538274472,0.3589910742112235,0.4786890585495752,0.6278771839026284,0.003569906578460945,0.00045403665611836466,0.002943985805858584,0.003604343062887549,0.004223769794879067,4.4870059233892,0.6273587656879873,3.7280470381447226,4.391098254634446,5.688130538041173,0.004057102735411839,0.0010011205829542574,0.002787911455669086,0.004128387787141655,0.005746443917606826,0.49871485060314036,0.12560816414395384,0.3618045826175091,0.47809407245648783,0.6253701398049705,0.0035809755168217812,0.000446816260428488,0.002963397109037704,0.0036185522266918187,0.00422715900504241,0.0040788765649838144,0.00098513865939679,0.0028130603367544716,0.004140907168755109,0.005707013079267364,-0.00034250445665358066,0.0026987358483414443,-0.004461188421724815,-0.0002751219766768953,0.004456673702454851,1.1068938360836588e-05,1.3925954751435675e-05,-7.244394438269242e-06,1.2235391306854304e-05,3.354573332301192e-05,0.05843900973726741,0.006053446902335956,0.04941646181889385,0.059704636925132976,0.06849319218389238,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,,
0.0,8.0,mekf_with_covariance_local_only,30,30,0.0,0.4563737194149643,0.05025736486161726,0.3827162628112379,0.4540627478850903,0.5411210076573271,0.00349159009299623,0.0004483653339561361,0.0028687753660138786,0.0035192956238962046,0.004170932512241129,0.9511332945337442,0.10979618865801935,0.7850882366550725,0.9290128405691187,1.1257494073382444,0.003725050288135812,0.0008914270756096646,0.002562509360503977,0.003685061930274466,0.0051753403992311296,0.4563737194149643,0.05025736486161726,0.3827162628112379,0.4540627478850903,0.5411210076573271,0.00349159009299623,0.0004483653339561361,0.0028687753660138786,0.0035192956238962046,0.004170932512241129,0.003725050288135812,0.0008914270756096646,0.002562509360503977,0.003685061930274466,0.0051753403992311296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05843900973726741,0.006053446902335956,0.04941646181889385,0.059704636925132976,0.06849319218389238,8.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,,,
0.0,8.0,paired_covariance_effect,30,30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.9666666666666667,1.0
