resource_form,communication_multiplier,resynchronization_multiplier,switch_multiplier,mean_best_gain_over_keep,positive_best_nonkeep_fraction,best_type_match_fraction_to_current,node_count,state_count,best_keep_count,best_add_count,best_swap_count,best_remove_count
absolute,2.0,0.5,0.5,0.013921208179217751,0.5416666666666666,0.9464285714285714,5,24,11,0,8,5
absolute,2.0,0.5,0.5,0.009280077269953217,0.5,0.9464285714285714,10,16,8,2,5,1
absolute,2.0,0.5,0.5,0.0049909941337925885,0.75,0.9464285714285714,20,16,4,6,5,1
absolute,2.0,0.5,1.0,0.013658948707232185,0.5,0.9464285714285714,5,24,12,0,8,4
absolute,2.0,0.5,1.0,0.009031211048491243,0.4375,0.9464285714285714,10,16,9,1,5,1
absolute,2.0,0.5,1.0,0.004615994133792589,0.75,0.9464285714285714,20,16,4,6,5,1
absolute,2.0,0.5,2.0,0.013185544711496633,0.4583333333333333,0.8928571428571429,5,24,13,0,8,3
absolute,2.0,0.5,2.0,0.008659940191496778,0.3125,0.8928571428571429,10,16,11,0,5,0
absolute,2.0,0.5,2.0,0.003932418213673553,0.625,0.8928571428571429,20,16,6,4,5,1
absolute,2.0,1.0,0.0,0.01412537484588442,0.5416666666666666,0.9107142857142857,5,24,11,0,8,5
absolute,2.0,1.0,0.0,0.009503613972662976,0.5625,0.9107142857142857,10,16,7,2,5,2
absolute,2.0,1.0,0.0,0.005336827213315394,0.8125,0.9107142857142857,20,16,3,6,5,2
absolute,2.0,1.0,0.25,0.013989958179217754,0.5416666666666666,0.9285714285714286,5,24,11,0,8,5
absolute,2.0,1.0,0.25,0.009362988972662975,0.5625,0.9285714285714286,10,16,7,2,5,2
absolute,2.0,1.0,0.25,0.005144119133792589,0.75,0.9285714285714286,20,16,4,6,5,1
absolute,2.0,1.0,0.5,0.013854541512551085,0.5416666666666666,0.9464285714285714,5,24,11,0,8,5
absolute,2.0,1.0,0.5,0.009236327269953219,0.5,0.9464285714285714,10,16,8,2,5,1
absolute,2.0,1.0,0.5,0.004956619133792589,0.75,0.9464285714285714,20,16,4,6,5,1
absolute,2.0,1.0,1.0,0.01359228204056552,0.5,0.9464285714285714,5,24,12,0,8,4
absolute,2.0,1.0,1.0,0.00899371104849124,0.4375,0.9464285714285714,10,16,9,1,5,1
absolute,2.0,1.0,1.0,0.0045816191337925884,0.75,0.9464285714285714,20,16,4,6,5,1
absolute,2.0,1.0,2.0,0.013118878044829968,0.4583333333333333,0.8928571428571429,5,24,13,0,8,3
absolute,2.0,1.0,2.0,0.008628690191496776,0.3125,0.8928571428571429,10,16,11,0,5,0
absolute,2.0,1.0,2.0,0.0039042932136735533,0.625,0.8928571428571429,20,16,6,4,5,1
absolute,2.0,2.0,0.0,0.013992041512551083,0.5416666666666666,0.9107142857142857,5,24,11,0,8,5
absolute,2.0,2.0,0.0,0.009416113972662975,0.5625,0.9107142857142857,10,16,7,2,5,2
absolute,2.0,2.0,0.0,0.0052680772133153935,0.8125,0.9107142857142857,20,16,3,6,5,2
absolute,2.0,2.0,0.25,0.013856624845884416,0.5416666666666666,0.9285714285714286,5,24,11,0,8,5
absolute,2.0,2.0,0.25,0.009275488972662973,0.5625,0.9285714285714286,10,16,7,2,5,2
absolute,2.0,2.0,0.25,0.005075369133792588,0.75,0.9285714285714286,20,16,4,6,5,1
absolute,2.0,2.0,0.5,0.01372120817921775,0.5416666666666666,0.9464285714285714,5,24,11,0,8,5
absolute,2.0,2.0,0.5,0.009148827269953218,0.5,0.9464285714285714,10,16,8,2,5,1
absolute,2.0,2.0,0.5,0.004887869133792588,0.75,0.9464285714285714,20,16,4,6,5,1
absolute,2.0,2.0,1.0,0.013458948707232186,0.5,0.9107142857142857,5,24,12,0,8,4
absolute,2.0,2.0,1.0,0.008928400817353003,0.375,0.9107142857142857,10,16,10,0,5,1
absolute,2.0,2.0,1.0,0.004515228617130074,0.6875,0.9107142857142857,20,16,5,5,5,1
absolute,2.0,2.0,2.0,0.012985544711496636,0.4583333333333333,0.8928571428571429,5,24,13,0,8,3
absolute,2.0,2.0,2.0,0.008566190191496778,0.3125,0.8928571428571429,10,16,11,0,5,0
absolute,2.0,2.0,2.0,0.003848043213673553,0.625,0.8928571428571429,20,16,6,4,5,1
difference_from_keep,0.0,0.0,0.0,0.014107285995781574,0.75,0.875,5,24,6,5,10,3
difference_from_keep,0.0,0.0,0.0,0.00959466060328655,0.5,0.875,10,16,8,2,5,1
difference_from_keep,0.0,0.0,0.0,0.005561518968787947,0.75,0.875,20,16,4,7,4,1
difference_from_keep,0.0,0.0,0.25,0.013919785995781574,0.75,0.875,5,24,6,5,10,3
difference_from_keep,0.0,0.0,0.25,0.00946966060328655,0.5,0.875,10,16,8,2,5,1
difference_from_keep,0.0,0.0,0.25,0.005374018968787947,0.75,0.875,20,16,4,7,4,1
difference_from_keep,0.0,0.0,0.5,0.013746222823070678,0.6666666666666666,0.9107142857142857,5,24,8,4,9,3
difference_from_keep,0.0,0.0,0.5,0.00934466060328655,0.5,0.9107142857142857,10,16,8,2,5,1
difference_from_keep,0.0,0.0,0.5,0.005186518968787947,0.75,0.9107142857142857,20,16,4,7,4,1
difference_from_keep,0.0,0.0,1.0,0.0134318650564388,0.5833333333333334,0.9464285714285714,5,24,10,3,8,3
difference_from_keep,0.0,0.0,1.0,0.00909466060328655,0.5,0.9464285714285714,10,16,8,2,5,1
difference_from_keep,0.0,0.0,1.0,0.0048115189687879464,0.75,0.9464285714285714,20,16,4,7,4,1
difference_from_keep,0.0,0.0,2.0,0.012960544711496635,0.4583333333333333,0.9464285714285714,5,24,13,0,8,3
difference_from_keep,0.0,0.0,2.0,0.008654417089301682,0.375,0.9464285714285714,10,16,10,1,5,0
difference_from_keep,0.0,0.0,2.0,0.0040930451187920994,0.6875,0.9464285714285714,20,16,5,6,4,1
difference_from_keep,0.0,0.5,0.0,0.013982285995781574,0.75,0.875,5,24,6,5,10,3
difference_from_keep,0.0,0.5,0.0,0.00955091060328655,0.5,0.875,10,16,8,2,5,1
difference_from_keep,0.0,0.5,0.0,0.005527143968787947,0.75,0.875,20,16,4,7,4,1
difference_from_keep,0.0,0.5,0.25,0.01380455615640401,0.6666666666666666,0.9107142857142857,5,24,8,4,9,3
difference_from_keep,0.0,0.5,0.25,0.00942591060328655,0.5,0.9107142857142857,10,16,8,2,5,1
difference_from_keep,0.0,0.5,0.25,0.005339643968787947,0.75,0.9107142857142857,20,16,4,7,4,1
difference_from_keep,0.0,0.5,0.5,0.013638017768404925,0.625,0.9285714285714286,5,24,9,4,8,3
difference_from_keep,0.0,0.5,0.5,0.00930091060328655,0.5,0.9285714285714286,10,16,8,2,5,1
difference_from_keep,0.0,0.5,0.5,0.005152143968787947,0.75,0.9285714285714286,20,16,4,7,4,1
difference_from_keep,0.0,0.5,1.0,0.0133522113781633,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.0,0.5,1.0,0.009050910603286551,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.0,0.5,1.0,0.004777143968787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.0,0.5,2.0,0.012893878044829969,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.0,0.5,2.0,0.00861827352483011,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.0,0.5,2.0,0.004061795118792099,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.0,1.0,0.0,0.013862889489737346,0.6666666666666666,0.9107142857142857,5,24,8,4,9,3
difference_from_keep,0.0,1.0,0.0,0.00950716060328655,0.5,0.9107142857142857,10,16,8,2,5,1
difference_from_keep,0.0,1.0,0.0,0.005492768968787948,0.75,0.9107142857142857,20,16,4,7,4,1
difference_from_keep,0.0,1.0,0.25,0.013696222823070677,0.6666666666666666,0.9107142857142857,5,24,8,4,9,3
difference_from_keep,0.0,1.0,0.25,0.00938216060328655,0.5,0.9107142857142857,10,16,8,2,5,1
difference_from_keep,0.0,1.0,0.25,0.005305268968787948,0.75,0.9107142857142857,20,16,4,7,4,1
difference_from_keep,0.0,1.0,0.5,0.013540198389772135,0.5833333333333334,0.9464285714285714,5,24,10,3,8,3
difference_from_keep,0.0,1.0,0.5,0.00925716060328655,0.5,0.9464285714285714,10,16,8,2,5,1
difference_from_keep,0.0,1.0,0.5,0.005117768968787947,0.75,0.9464285714285714,20,16,4,7,4,1
difference_from_keep,0.0,1.0,1.0,0.013285544711496636,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.0,1.0,1.0,0.00900716060328655,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.0,1.0,1.0,0.004742768968787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.0,1.0,2.0,0.012827211378163303,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.0,1.0,2.0,0.008587023524830109,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.0,1.0,2.0,0.004030545118792099,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.0,2.0,0.0,0.013650517768404929,0.625,0.9285714285714286,5,24,9,4,8,3
difference_from_keep,0.0,2.0,0.0,0.00941966060328655,0.5,0.9285714285714286,10,16,8,2,5,1
difference_from_keep,0.0,2.0,0.0,0.005424018968787947,0.75,0.9285714285714286,20,16,4,7,4,1
difference_from_keep,0.0,2.0,0.25,0.013503053086931846,0.5416666666666666,0.9642857142857143,5,24,11,2,8,3
difference_from_keep,0.0,2.0,0.25,0.00929466060328655,0.5,0.9642857142857143,10,16,8,2,5,1
difference_from_keep,0.0,2.0,0.25,0.0052365189687879465,0.75,0.9642857142857143,20,16,4,7,4,1
difference_from_keep,0.0,2.0,0.5,0.01338137804482997,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.0,2.0,0.5,0.009169660603286552,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.0,2.0,0.5,0.005049018968787948,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.0,2.0,1.0,0.013152211378163303,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.0,2.0,1.0,0.008919660603286552,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.0,2.0,1.0,0.004674018968787948,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.0,2.0,2.0,0.01269387804482997,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.0,2.0,2.0,0.008524523524830109,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.0,2.0,2.0,0.0039680451187920985,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.25,0.0,0.0,0.014095133218003797,0.75,0.8571428571428571,5,24,6,5,10,3
difference_from_keep,0.25,0.0,0.0,0.009592056436619884,0.5,0.8571428571428571,10,16,8,2,5,1
difference_from_keep,0.25,0.0,0.0,0.005540685381644086,0.8125,0.8571428571428571,20,16,3,7,4,2
difference_from_keep,0.25,0.0,0.25,0.013915667775217059,0.7083333333333334,0.8928571428571429,5,24,7,4,10,3
difference_from_keep,0.25,0.0,0.25,0.009467056436619884,0.5,0.8928571428571429,10,16,8,2,5,1
difference_from_keep,0.25,0.0,0.25,0.005352534593787947,0.75,0.8928571428571429,20,16,4,7,4,1
difference_from_keep,0.25,0.0,0.5,0.013744486711959568,0.6666666666666666,0.9107142857142857,5,24,8,4,9,3
difference_from_keep,0.25,0.0,0.5,0.009342056436619884,0.5,0.9107142857142857,10,16,8,2,5,1
difference_from_keep,0.25,0.0,0.5,0.0051650345937879465,0.75,0.9107142857142857,20,16,4,7,4,1
difference_from_keep,0.25,0.0,1.0,0.0134553363781633,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.25,0.0,1.0,0.009092056436619884,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.25,0.0,1.0,0.004790034593787946,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.25,0.0,2.0,0.012997003044829966,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.25,0.0,2.0,0.008654731858163442,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.25,0.0,2.0,0.004074164910458766,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.25,0.5,0.0,0.013976084441883726,0.7083333333333334,0.875,5,24,7,4,10,3
difference_from_keep,0.25,0.5,0.0,0.009548306436619882,0.5,0.875,10,16,8,2,5,1
difference_from_keep,0.25,0.5,0.0,0.005506310381644086,0.8125,0.875,20,16,3,7,4,2
difference_from_keep,0.25,0.5,0.25,0.013802820045292902,0.6666666666666666,0.9107142857142857,5,24,8,4,9,3
difference_from_keep,0.25,0.5,0.25,0.009423306436619882,0.5,0.9107142857142857,10,16,8,2,5,1
difference_from_keep,0.25,0.5,0.25,0.005318159593787947,0.75,0.9107142857142857,20,16,4,7,4,1
difference_from_keep,0.25,0.5,0.5,0.01364322610173826,0.625,0.9285714285714286,5,24,9,4,8,3
difference_from_keep,0.25,0.5,0.5,0.009298306436619882,0.5,0.9285714285714286,10,16,8,2,5,1
difference_from_keep,0.25,0.5,0.5,0.005130659593787947,0.75,0.9285714285714286,20,16,4,7,4,1
difference_from_keep,0.25,0.5,1.0,0.013388669711496637,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.25,0.5,1.0,0.009048306436619885,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.25,0.5,1.0,0.0047556595937879465,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.25,0.5,2.0,0.012930336378163302,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.25,0.5,2.0,0.008623481858163442,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.25,0.5,2.0,0.0040429149104587656,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.25,1.0,0.0,0.013861153378626237,0.6666666666666666,0.8928571428571429,5,24,8,4,9,3
difference_from_keep,0.25,1.0,0.0,0.009504556436619885,0.5,0.8928571428571429,10,16,8,2,5,1
difference_from_keep,0.25,1.0,0.0,0.005471935381644086,0.8125,0.8928571428571429,20,16,3,7,4,2
difference_from_keep,0.25,1.0,0.25,0.013699476101738259,0.625,0.9285714285714286,5,24,9,4,8,3
difference_from_keep,0.25,1.0,0.25,0.009379556436619885,0.5,0.9285714285714286,10,16,8,2,5,1
difference_from_keep,0.25,1.0,0.25,0.005283784593787947,0.75,0.9285714285714286,20,16,4,7,4,1
difference_from_keep,0.25,1.0,0.5,0.01355340030915407,0.5416666666666666,0.9642857142857143,5,24,11,2,8,3
difference_from_keep,0.25,1.0,0.5,0.009254556436619885,0.5,0.9642857142857143,10,16,8,2,5,1
difference_from_keep,0.25,1.0,0.5,0.005096284593787947,0.75,0.9642857142857143,20,16,4,7,4,1
difference_from_keep,0.25,1.0,1.0,0.01332200304482997,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.25,1.0,1.0,0.009004556436619885,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.25,1.0,1.0,0.004721284593787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.25,1.0,2.0,0.012863669711496635,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.25,1.0,2.0,0.008592231858163444,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.25,1.0,2.0,0.0040116649104587655,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.25,2.0,0.0,0.013658948389772134,0.5833333333333334,0.9285714285714286,5,24,10,3,8,3
difference_from_keep,0.25,2.0,0.0,0.009417056436619883,0.5,0.9285714285714286,10,16,8,2,5,1
difference_from_keep,0.25,2.0,0.0,0.005403185381644086,0.8125,0.9285714285714286,20,16,3,7,4,2
difference_from_keep,0.25,2.0,0.25,0.013532419711496636,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.25,2.0,0.25,0.009292056436619883,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.25,2.0,0.25,0.005215034593787946,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.25,2.0,0.5,0.013417836378163302,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.25,2.0,0.5,0.009167056436619882,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.25,2.0,0.5,0.005027534593787948,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.25,2.0,1.0,0.013188669711496634,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.25,2.0,1.0,0.008917056436619882,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.25,2.0,1.0,0.0046525345937879475,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.25,2.0,2.0,0.012730336378163301,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.25,2.0,2.0,0.008529731858163442,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.25,2.0,2.0,0.0039491649104587655,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.5,0.0,0.0,0.01409285780275818,0.75,0.8571428571428571,5,24,6,4,10,4
difference_from_keep,0.5,0.0,0.0,0.009589452269953216,0.5,0.8571428571428571,10,16,8,2,5,1
difference_from_keep,0.5,0.0,0.0,0.0055198520483107525,0.8125,0.8571428571428571,20,16,3,7,4,2
difference_from_keep,0.5,0.0,0.25,0.013913931664105948,0.7083333333333334,0.8928571428571429,5,24,7,4,10,3
difference_from_keep,0.5,0.0,0.25,0.009464452269953216,0.5,0.8928571428571429,10,16,8,2,5,1
difference_from_keep,0.5,0.0,0.25,0.005331050218787947,0.75,0.8928571428571429,20,16,4,7,4,1
difference_from_keep,0.5,0.0,0.5,0.013748434435071594,0.625,0.9285714285714286,5,24,9,4,8,3
difference_from_keep,0.5,0.0,0.5,0.009339452269953218,0.5,0.9285714285714286,10,16,8,2,5,1
difference_from_keep,0.5,0.0,0.5,0.005143550218787947,0.75,0.9285714285714286,20,16,4,7,4,1
difference_from_keep,0.5,0.0,1.0,0.013491794711496636,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.5,0.0,1.0,0.009089452269953217,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.5,0.0,1.0,0.004768550218787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.5,0.0,2.0,0.013033461378163302,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.5,0.0,2.0,0.008659940191496776,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.5,0.0,2.0,0.004055284702125432,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.5,0.5,0.0,0.013976191136091512,0.75,0.8571428571428571,5,24,6,4,10,4
difference_from_keep,0.5,0.5,0.0,0.009545702269953217,0.5,0.8571428571428571,10,16,8,2,5,1
difference_from_keep,0.5,0.5,0.0,0.005485477048310752,0.8125,0.8571428571428571,20,16,3,7,4,2
difference_from_keep,0.5,0.5,0.25,0.013804684435071593,0.625,0.9285714285714286,5,24,9,4,8,3
difference_from_keep,0.5,0.5,0.25,0.009420702269953217,0.5,0.9285714285714286,10,16,8,2,5,1
difference_from_keep,0.5,0.5,0.25,0.005296675218787947,0.75,0.9285714285714286,20,16,4,7,4,1
difference_from_keep,0.5,0.5,0.5,0.013655830864709624,0.5416666666666666,0.9642857142857143,5,24,11,2,8,3
difference_from_keep,0.5,0.5,0.5,0.009295702269953217,0.5,0.9642857142857143,10,16,8,2,5,1
difference_from_keep,0.5,0.5,0.5,0.0051091752187879475,0.75,0.9642857142857143,20,16,4,7,4,1
difference_from_keep,0.5,0.5,1.0,0.013425128044829968,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.5,0.5,1.0,0.009045702269953219,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.5,0.5,1.0,0.004734175218787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.5,0.5,2.0,0.012966794711496634,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.5,0.5,2.0,0.008628690191496778,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.5,0.5,2.0,0.004024034702125432,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.5,1.0,0.0,0.013862777240390492,0.6666666666666666,0.8928571428571429,5,24,8,4,8,4
difference_from_keep,0.5,1.0,0.0,0.009501952269953219,0.5,0.8928571428571429,10,16,8,2,5,1
difference_from_keep,0.5,1.0,0.0,0.005451102048310752,0.8125,0.8928571428571429,20,16,3,7,4,2
difference_from_keep,0.5,1.0,0.25,0.013707914198042959,0.5416666666666666,0.9642857142857143,5,24,11,2,8,3
difference_from_keep,0.5,1.0,0.25,0.009376952269953219,0.5,0.9642857142857143,10,16,8,2,5,1
difference_from_keep,0.5,1.0,0.25,0.005262300218787947,0.75,0.9642857142857143,20,16,4,7,4,1
difference_from_keep,0.5,1.0,0.5,0.013587628044829969,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.5,1.0,0.5,0.009251952269953219,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.5,1.0,0.5,0.005074800218787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.5,1.0,1.0,0.013358461378163301,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.5,1.0,1.0,0.009001952269953218,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.5,1.0,1.0,0.0046998002187879475,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.5,1.0,2.0,0.01290012804482997,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.5,1.0,2.0,0.008597440191496776,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.5,1.0,2.0,0.0039927847021254325,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,0.5,2.0,0.0,0.013685304183482199,0.5,0.9642857142857143,5,24,12,0,8,4
difference_from_keep,0.5,2.0,0.0,0.009414452269953216,0.5,0.9642857142857143,10,16,8,2,5,1
difference_from_keep,0.5,2.0,0.0,0.005382352048310752,0.8125,0.9642857142857143,20,16,3,7,4,2
difference_from_keep,0.5,2.0,0.25,0.013568878044829967,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.5,2.0,0.25,0.009289452269953216,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.5,2.0,0.25,0.005193550218787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.5,2.0,0.5,0.013454294711496636,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.5,2.0,0.5,0.009164452269953216,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.5,2.0,0.5,0.0050060502187879476,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.5,2.0,1.0,0.013225128044829967,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,0.5,2.0,1.0,0.008914452269953216,0.5,1.0,10,16,8,2,5,1
difference_from_keep,0.5,2.0,1.0,0.004631050218787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,0.5,2.0,2.0,0.012766794711496632,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,0.5,2.0,2.0,0.008534940191496775,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,0.5,2.0,2.0,0.003930284702125432,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,1.0,0.0,0.0,0.01411318415587059,0.75,0.8571428571428571,5,24,6,3,11,4
difference_from_keep,1.0,0.0,0.0,0.009584243936619885,0.5,0.8571428571428571,10,16,8,2,5,1
difference_from_keep,1.0,0.0,0.0,0.005478185381644086,0.8125,0.8571428571428571,20,16,3,7,4,2
difference_from_keep,1.0,0.0,0.25,0.013936583798364552,0.6666666666666666,0.9107142857142857,5,24,8,2,10,4
difference_from_keep,1.0,0.0,0.25,0.009459243936619885,0.5,0.9107142857142857,10,16,8,2,5,1
difference_from_keep,1.0,0.0,0.25,0.005288081468787947,0.75,0.9107142857142857,20,16,4,7,4,1
difference_from_keep,1.0,0.0,0.5,0.013799638018524357,0.5,0.9821428571428571,5,24,12,0,9,3
difference_from_keep,1.0,0.0,0.5,0.009334243936619885,0.5,0.9821428571428571,10,16,8,2,5,1
difference_from_keep,1.0,0.0,0.5,0.0051005814687879476,0.75,0.9821428571428571,20,16,4,7,4,1
difference_from_keep,1.0,0.0,1.0,0.0135647113781633,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,1.0,0.0,1.0,0.009084243936619885,0.5,1.0,10,16,8,2,5,1
difference_from_keep,1.0,0.0,1.0,0.004725581468787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,1.0,0.0,2.0,0.013106378044829966,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,1.0,0.0,2.0,0.008670356858163444,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,1.0,0.0,2.0,0.004017524285458766,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,1.0,0.5,0.0,0.014003590212315951,0.7083333333333334,0.875,5,24,7,3,10,4
difference_from_keep,1.0,0.5,0.0,0.009540493936619883,0.5,0.875,10,16,8,2,5,1
difference_from_keep,1.0,0.5,0.0,0.005443810381644086,0.8125,0.875,20,16,3,7,4,2
difference_from_keep,1.0,0.5,0.25,0.013851480823843252,0.5416666666666666,0.9642857142857143,5,24,11,0,9,4
difference_from_keep,1.0,0.5,0.25,0.009415493936619883,0.5,0.9642857142857143,10,16,8,2,5,1
difference_from_keep,1.0,0.5,0.25,0.005253706468787947,0.75,0.9642857142857143,20,16,4,7,4,1
difference_from_keep,1.0,0.5,0.5,0.013727211378163302,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,1.0,0.5,0.5,0.009290493936619883,0.5,1.0,10,16,8,2,5,1
difference_from_keep,1.0,0.5,0.5,0.005066206468787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,1.0,0.5,1.0,0.013498044711496635,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,1.0,0.5,1.0,0.009040493936619882,0.5,1.0,10,16,8,2,5,1
difference_from_keep,1.0,0.5,1.0,0.004691206468787947,0.75,1.0,20,16,4,7,4,1
difference_from_keep,1.0,0.5,2.0,0.013039711378163303,0.4583333333333333,0.9285714285714286,5,24,13,0,8,3
difference_from_keep,1.0,0.5,2.0,0.008639106858163444,0.3125,0.9285714285714286,10,16,11,0,5,0
difference_from_keep,1.0,0.5,2.0,0.003986274285458766,0.6875,0.9285714285714286,20,16,5,6,4,1
difference_from_keep,1.0,1.0,0.0,0.013917041512551083,0.5416666666666666,0.9464285714285714,5,24,11,0,8,5
difference_from_keep,1.0,1.0,0.0,0.009496743936619884,0.5,0.9464285714285714,10,16,8,2,5,1
difference_from_keep,1.0,1.0,0.0,0.005409435381644085,0.8125,0.9464285714285714,20,16,3,7,4,2
difference_from_keep,1.0,1.0,0.25,0.013781624845884419,0.5416666666666666,0.9642857142857143,5,24,11,0,8,5
difference_from_keep,1.0,1.0,0.25,0.009371743936619884,0.5,0.9642857142857143,10,16,8,2,5,1
difference_from_keep,1.0,1.0,0.25,0.005219331468787947,0.75,0.9642857142857143,20,16,4,7,4,1
difference_from_keep,1.0,1.0,0.5,0.013660544711496634,0.4583333333333333,1.0,5,24,13,0,8,3
difference_from_keep,1.0,1.0,0.5,0.009246743936619884,0.5,1.0,10,16,8,2,5,1
difference_from_keep,1.0,1.0,0.5,0.0050318314687879465,0.75,1.0,20,16,4,7,4,1
difference_from_keep,1.0,1.0,1.0,0.013431378044829967,0.4583333333333333,1.0,5,24,13,0,8,3
