seed,mode,angle_sigma_deg,process_noise,baseline_position_rmse,baseline_velocity_rmse,algorithm,position_rmse,velocity_rmse,position_improvement_pct,velocity_ratio,mean_nees,mean_nis,sat_01_position_rmse,sat_01_velocity_rmse,sat_02_position_rmse,sat_02_velocity_rmse,sat_03_position_rmse,sat_03_velocity_rmse
20260729,combined,0.02,1e-08,28.773858255441734,0.025595737353267464,local_6d,9.792859011532707,0.02625553667873709,65.96612479078757,1.0257777033872164,914349.1388458844,2.860762593110997,9.773202022814496,0.02943102060058662,9.82951005928898,0.022464295749913505,9.775864952494647,0.02687129368571115
20260729,combined,0.02,1e-08,28.773858255441734,0.025595737353267464,fleet_ci,9.958662016423972,0.27253367105545295,65.389896870919,10.647619456864845,225.6406481152656,212.65428559162888,2.340707676782617,0.24571636651280224,13.209404137682004,0.4026646014135741,14.325874234807292,0.16922004523998244
20260729,combined,0.05,1e-08,28.773858255441734,0.025595737353267464,centralized,5.638255077743188,0.2780584647182633,80.40493899813774,10.863467650122894,85.96929165923957,183.7088115082874,2.198635921166234,0.2660897936264042,7.4392747963746695,0.15494562177734877,7.27685451568866,0.4131399787510369
20260729,combined,0.05,1e-08,28.773858255441734,0.025595737353267464,local_6d,9.893445377386014,0.028789554184603227,65.6165492665032,1.1247792469212867,232627.09591448106,3.000751086326749,9.880766997518894,0.03216554868626437,9.930198294811234,0.024667126330098755,9.869370839827916,0.029535987537446563
20260729,combined,0.05,1e-08,28.773858255441734,0.025595737353267464,fleet_ci,9.115444991978528,0.24214512670626656,68.32039377182026,9.460369254623373,169.0107861742825,51.04006005482026,2.413732585883925,0.22609332954736852,12.222743909288361,0.3542963342736266,12.7098584807633,0.14604571629780463
20260729,combined,0.1,1e-08,28.773858255441734,0.025595737353267464,centralized,4.971156484671638,0.1899689465345157,82.72335798508533,7.421897791518982,47.253373328686976,51.36274461663777,2.2693903622658964,0.21621025522080484,6.169841107498057,0.0876882050929581,6.47423798425096,0.26600837928978416
20260729,combined,0.1,1e-08,28.773858255441734,0.025595737353267464,local_6d,10.101559179347293,0.03489641463703775,64.89327538326606,1.3633682107064984,81681.6866828716,3.1074108773534266,10.101942703924442,0.038188397031629524,10.13931648676362,0.030449806647397125,10.063418347353819,0.03605104023208661
20260729,combined,0.1,1e-08,28.773858255441734,0.025595737353267464,fleet_ci,7.392540152278134,0.181715055262364,74.30813731460552,7.099426469117401,87.74450944196126,17.710295473190467,2.4189295763712373,0.17760470583557206,10.049175552076676,0.2624060564374823,9.709515328386491,0.10513440351403766
20260729,combined,0.2,1e-08,28.773858255441734,0.025595737353267464,centralized,3.688194019768718,0.1203494657451426,87.18213599640846,4.701933922985001,15.490980233724786,16.24282438670786,2.3321298389141045,0.141705913581083,4.339516879744489,0.0726578739231454,4.39293534064756,0.14668460973119943
20260729,combined,0.2,1e-08,28.773858255441734,0.025595737353267464,local_6d,10.476599134020672,0.045393853476086814,63.58987021825852,1.7734927050379343,28054.908201093283,3.2239158070289227,10.504773999113798,0.04824739575037025,10.518076650321982,0.04030661714744852,10.406946752626236,0.04762754753044165
20260729,combined,0.2,1e-08,28.773858255441734,0.025595737353267464,fleet_ci,5.344667756886344,0.10617743484204001,81.42526556765965,4.148246771585416,31.6879893829067,6.0327527527053935,2.405039189698981,0.10749030783772938,7.469849561631888,0.14492165362177584,6.159114519328163,0.06612034306661477
20260729,combined,0.5,1e-08,28.773858255441734,0.025595737353267464,centralized,3.3409611180330256,0.06522024060226272,88.3889011742067,2.548089930057707,9.608115286031838,4.450354992631457,2.361800563067708,0.06876761822706479,4.71917804467907,0.05546520061168265,2.9419047463523,0.07142790296804076
20260729,combined,0.5,1e-08,28.773858255441734,0.025595737353267464,local_6d,11.093890891946373,0.05698369452238253,61.44454875164929,2.226296267066054,6608.870950390812,3.3438937447829553,11.164101516618267,0.058584080833537486,11.127105024944058,0.05122416467481455,10.990466134276797,0.061142838058795564
20260729,combined,0.5,1e-08,28.773858255441734,0.025595737353267464,fleet_ci,3.813550050839621,0.054698508750322256,86.74647655179021,2.1370163318752615,11.787997249963187,2.3186673225026557,2.3802302357724274,0.059795231138067576,5.600831390177301,0.0555867119375038,3.4595885265691355,0.048713583175395404
