seed,policy,communication_weight,topology_switch_weight,resynchronization_weight,final_position_rmse,cumulative_task_reward,cumulative_penalized_return,transmitted_messages,dropped_messages,replay_count,resynchronization_count,topology_switch_count
0,keep,0.0,0.0,0.0,1.9447510300956725,0.6341369505546035,0.6341369505546035,4.0,0.0,4.0,0.0,0.0
0,information_greedy,0.0,0.0,0.0,1.9382645419670295,0.6406234386832466,0.6406234386832466,6.0,1.0,5.0,2.0,1.0
0,keep,0.0,0.0,0.002,1.9447510300956725,0.6341369505546035,0.6341369505546035,4.0,0.0,4.0,0.0,0.0
0,information_greedy,0.0,0.0,0.002,1.9382645419670295,0.6406234386832466,0.6366234386832466,6.0,1.0,5.0,2.0,1.0
0,keep,0.0,0.005,0.0,1.9447510300956725,0.6341369505546035,0.6341369505546035,4.0,0.0,4.0,0.0,0.0
0,information_greedy,0.0,0.005,0.0,1.9382645419670295,0.6406234386832466,0.6356234386832466,6.0,1.0,5.0,2.0,1.0
0,keep,0.0,0.005,0.002,1.9447510300956725,0.6341369505546035,0.6341369505546035,4.0,0.0,4.0,0.0,0.0
0,information_greedy,0.0,0.005,0.002,1.9382645419670295,0.6406234386832466,0.6316234386832466,6.0,1.0,5.0,2.0,1.0
