seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,pre_ci_position_rmse,pre_ci_velocity_rmse,pre_ci_mean_orbit_nees,ci_position_gain,ci_velocity_gain,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260739,0.0,0.0,mekf_with_covariance_local_only,0.49578604621362776,0.002894152303483285,0.8775844280046136,0.0025602325132123324,0.49578604621362776,0.002894152303483285,0.0025602325132123324,0.0,0.0,0.04815339326823762,366,0,0,0.0,0.0,False,
20260740,0.0,0.0,truth_attitude,0.5174287017903093,0.0022228656282429443,1.6169586038728996,0.0017286292309103097,0.5185979847508756,0.0020290315173677673,0.0014061253964460156,0.0011692829605662869,-0.00019383411087517703,0.06018716706889908,366,0,0,0.0,0.0,False,
20260740,0.0,0.0,mekf_with_covariance,0.389783189763923,0.002938610345352063,1.9537511962785572,0.0026784538943330025,0.4027365889817695,0.004001868014669374,0.004460481837605231,0.012953399217846495,0.001063257669317311,0.06018716706889908,366,0,0,0.0,0.0,False,
20260740,0.0,0.0,mekf_without_covariance,0.503657027013399,0.0035418016289089508,10.774498844036811,0.003987946563513875,0.5025338365213619,0.004518956230043512,0.006202997090337842,-0.0011231904920371294,0.0009771546011345614,0.06018716706889908,366,0,0,0.0,0.0,False,
20260740,0.0,0.0,mekf_with_covariance_local_only,0.5162137358631619,0.004037419070752606,1.041401036121177,0.004872625114758656,0.5162137358631619,0.004037419070752606,0.004872625114758656,0.0,0.0,0.06018716706889908,366,0,0,0.0,0.0,False,
20260741,0.0,0.0,truth_attitude,0.40466138630771525,0.0030714533455661547,1.6105338985262334,0.0029531285980522364,0.39792484074587875,0.003209126671854165,0.003158879562463145,-0.0067365455618365044,0.00013767332628801011,0.055145452159106254,366,0,0,0.0,0.0,False,
20260741,0.0,0.0,mekf_with_covariance,0.32740805997691647,0.0033841368199585007,1.0209443667761198,0.0032720697651339495,0.32858372346354214,0.005330657116557111,0.007510422029818875,0.0011756634866256777,0.0019465202965986104,0.055145452159106254,366,0,0,0.0,0.0,False,
20260741,0.0,0.0,mekf_without_covariance,0.5806660930337479,0.004029400063895015,6.04030695666514,0.005148777716659343,0.5642788724289521,0.005725512017988118,0.009872298166880672,-0.016387220604795805,0.0016961119540931033,0.055145452159106254,366,0,0,0.0,0.0,False,
20260741,0.0,0.0,mekf_with_covariance_local_only,0.37856337424377995,0.0031241983495284447,0.8398076480334348,0.002890703891216116,0.37856337424377995,0.0031241983495284447,0.002890703891216116,0.0,0.0,0.055145452159106254,366,0,0,0.0,0.0,False,
20260742,0.0,0.0,truth_attitude,0.5575868005975201,0.002420787872737743,1.5684790293468462,0.002017712914953119,0.5521757217319914,0.0025920531645592386,0.0022630135537649674,-0.005411078865528718,0.00017126529182149566,0.06261707005827621,366,0,0,0.0,0.0,False,
