seed,packet_loss_rate,delay,method,position_rmse,velocity_rmse,mean_angle_nis,mean_orbit_nees,mean_attitude_error_deg,received_report_count,dropped_report_count,pending_report_count,average_delay,realized_packet_loss_rate,failed,error
20260758,0.0,0.0,mekf_with_covariance,0.3325015578971613,0.00264908934741944,1.3016936334432498,0.0020318347031997776,0.060529922057481325,366,0,0,0.0,0.0,False,
20260758,0.0,0.0,mekf_without_covariance,0.695719513995538,0.0029883912099447803,5.85808214299992,0.0031197480605797316,0.060529922057481325,366,0,0,0.0,0.0,False,
20260729,0.1,0.0,truth_attitude,0.47415978462193664,0.0021028710387891174,1.720984811455791,0.0015378294640366315,0.051271702015202474,325,41,0,0.0,0.11202185792349727,False,
20260729,0.1,0.0,mekf_with_covariance,0.39009314472230927,0.002238203513739363,1.006003304159014,0.0016028609863163383,0.051271702015202474,325,41,0,0.0,0.11202185792349727,False,
20260729,0.1,0.0,mekf_without_covariance,0.44108453496059213,0.002250921526598706,5.183414582099558,0.0017120663111275072,0.051271702015202474,325,41,0,0.0,0.11202185792349727,False,
20260730,0.1,0.0,truth_attitude,0.425953328017246,0.002449032984864873,1.5813689444857606,0.001957801035168495,0.051439485368907294,320,46,0,0.0,0.12568306010928962,False,
20260730,0.1,0.0,mekf_with_covariance,0.3643171352605958,0.0032190324125817684,1.1147251631176875,0.0030589022889178424,0.051439485368907294,320,46,0,0.0,0.12568306010928962,False,
20260730,0.1,0.0,mekf_without_covariance,0.5069381382483433,0.0033038984697635436,5.173196602182947,0.0035073140614383064,0.051439485368907294,320,46,0,0.0,0.12568306010928962,False,
20260731,0.1,0.0,truth_attitude,0.37192459411887235,0.002455353728571701,1.5296124355512344,0.0018625525741389583,0.049053258988941736,332,34,0,0.0,0.09289617486338798,False,
20260731,0.1,0.0,mekf_with_covariance,0.3834486186133642,0.002671297496093416,1.2193342238540505,0.002125710390009057,0.049053258988941736,332,34,0,0.0,0.09289617486338798,False,
20260731,0.1,0.0,mekf_without_covariance,0.596405143576882,0.002720086000727727,5.482593858626564,0.0025305503671692593,0.049053258988941736,332,34,0,0.0,0.09289617486338798,False,
20260732,0.1,0.0,truth_attitude,0.4988655350947272,0.002307485224467741,1.9569248987874834,0.0018147211338293812,0.0624069848180023,325,41,0,0.0,0.11202185792349727,False,
20260732,0.1,0.0,mekf_with_covariance,0.4271709801731028,0.002890447577607245,1.4502837998322788,0.002548917401339559,0.0624069848180023,325,41,0,0.0,0.11202185792349727,False,
20260732,0.1,0.0,mekf_without_covariance,0.4505891775479124,0.003710894355813604,6.211025877363823,0.00429657232981202,0.0624069848180023,325,41,0,0.0,0.11202185792349727,False,
20260733,0.1,0.0,truth_attitude,0.5669459727611871,0.002183628779661295,1.691672979084829,0.0016982679110906559,0.06506027804623014,336,30,0,0.0,0.08196721311475409,False,
