seed,satellite_id,timestamp,attitude_error_deg,attitude_nees,gyro_nis,star_tracker_nis
20260729,sat_03,96.0,0.03848635201409675,1.3345726994784841,0.6860789391025652,nan
20260729,sat_03,98.0,0.03840881919478706,1.2422029527278438,0.8275595709965189,nan
20260729,sat_03,100.0,0.034789030899298905,1.4379585071150052,4.151177102978385,0.046405495460808736
20260729,sat_03,102.0,0.03410701287715801,1.2928748037381286,2.0132058794685705,nan
20260729,sat_03,104.0,0.034136254622512754,1.2125328659099623,2.448349234951761,nan
20260729,sat_03,106.0,0.03482312493464291,1.1826583821134924,1.5256493358017906,nan
20260729,sat_03,108.0,0.04044670882726493,1.497234161666353,5.467794150436081,nan
20260729,sat_03,110.0,0.032427018523090025,1.3253403519487001,3.4196605784093053,5.5763682767464555
20260729,sat_03,112.0,0.03225231311040398,1.2310072167451447,2.0623641169870344,nan
20260729,sat_03,114.0,0.029745183820702466,0.9838690589532726,4.225994440319434,nan
20260729,sat_03,116.0,0.029505160028188787,0.9104947552286136,0.3132728875029822,nan
20260729,sat_03,118.0,0.02907251449125019,0.8323094227786676,3.592231023489863,nan
20260729,sat_03,120.0,0.034442636553149934,1.575683115071305,8.289117297841035,0.7502850702811303
20260730,sat_01,0.0,0.049204821316090414,0.9708668308316923,0.03586238596583903,1.4557544271627145
20260730,sat_01,2.0,0.04888626320865792,0.9209640349471249,2.308740281683987,nan
20260730,sat_01,4.0,0.047274765748329416,0.7735512957174773,1.9658470966273731,nan
20260730,sat_01,6.0,0.04421247135347204,0.5795647502662322,1.578970889428533,nan
20260730,sat_01,8.0,0.037181919424343686,0.34176831810649655,6.35527543737096,nan
20260730,sat_01,10.0,0.04499898773853779,1.2226918738163455,3.154241679128803,1.6271117699811184
20260730,sat_01,12.0,0.05660301374908399,1.5665504310926206,3.0834215386475643,nan
20260730,sat_01,14.0,0.06702871911287432,1.7528270483866242,0.37953334163893315,nan
20260730,sat_01,16.0,0.07536581060289675,1.769496781339147,3.133733412503889,nan
20260730,sat_01,18.0,0.08277117132542912,1.7190499608330048,1.8284293743371518,nan
20260730,sat_01,20.0,0.04571543509648688,1.2632830872575707,3.985627821315801,4.536999415477776
20260730,sat_01,22.0,0.050679740068641344,1.2737507402605917,2.5128370662614787,nan
20260730,sat_01,24.0,0.05600159232856224,1.2826157510360612,2.9514820961331725,nan
20260730,sat_01,26.0,0.05843536845802058,1.161264373881266,2.9302191819731975,nan
20260730,sat_01,28.0,0.0650105976043785,1.206670200626941,5.570738546052109,nan
20260730,sat_01,30.0,0.04623357467548906,1.3728259583586475,7.475559801228404,1.9521588406233452
20260730,sat_01,32.0,0.04972651579310774,1.3553956308812716,1.1473556614667062,nan
20260730,sat_01,34.0,0.05321326021703584,1.3317132400114688,1.1419871379830602,nan
20260730,sat_01,36.0,0.05403115433215273,1.1853380972336645,7.065577931050504,nan
20260730,sat_01,38.0,0.05559494213853359,1.0906040626314768,2.0176801234155155,nan
20260730,sat_01,40.0,0.050659013962580754,1.8181862942583709,2.2241108032524686,4.739668385004511
20260730,sat_01,42.0,0.05367300511779792,1.7931120657037671,2.844844395542551,nan
20260730,sat_01,44.0,0.058831335294792675,1.9000269529709133,1.4517664775934338,nan
20260730,sat_01,46.0,0.06225889156606738,1.8848038105511051,1.3199447659921395,nan
20260730,sat_01,48.0,0.06318059622504645,1.727123854583612,3.4818228297078297,nan
20260730,sat_01,50.0,0.024989348421569337,0.49128982646334957,1.057398709612427,1.949511013016494
20260730,sat_01,52.0,0.02756671849442916,0.5358971442170473,2.2526402526373857,nan
20260730,sat_01,54.0,0.030736607174741252,0.598802436501391,6.042006267450356,nan
20260730,sat_01,56.0,0.03260091069046491,0.6073697475949201,0.4197318434358429,nan
20260730,sat_01,58.0,0.03419835603201759,0.6045673680983034,0.4163430787496119,nan
20260730,sat_01,60.0,0.02584004676859394,0.5804784436552358,0.6045371654837587,0.5230455693969319
20260730,sat_01,62.0,0.027592880644260128,0.6017686434332729,3.7277689423404703,nan
20260730,sat_01,64.0,0.028012141763266673,0.5649962112257929,2.4270103302542627,nan
20260730,sat_01,66.0,0.030570082877894162,0.6144617607192832,4.3226379326150965,nan
20260730,sat_01,68.0,0.03540461973363511,0.7544437876049273,2.673343793074711,nan
20260730,sat_01,70.0,0.05604810025096157,2.990849166827389,1.1551731060587553,4.491837423846031
20260730,sat_01,72.0,0.05649443024508331,2.7910493630989532,2.1672857128597394,nan
20260730,sat_01,74.0,0.06083441227220403,2.977288337526316,5.392807792643666,nan
20260730,sat_01,76.0,0.06579096313968757,3.209333999262075,4.024292634860862,nan
20260730,sat_01,78.0,0.06998954907666777,3.3539973146664472,2.096045296294718,nan
20260730,sat_01,80.0,0.039335531278823284,1.5993543020689858,2.0647439830052683,2.4163502911655668
20260730,sat_01,82.0,0.037397170909696305,1.3380961976321493,6.294854707678199,nan
20260730,sat_01,84.0,0.03837767840944041,1.306010057921986,1.4814529844119508,nan
20260730,sat_01,86.0,0.04072041978264561,1.364684913281101,1.5765118306121595,nan
20260730,sat_01,88.0,0.04204007844166206,1.3522832232716242,1.3407266655105727,nan
20260730,sat_01,90.0,0.05787516075136502,3.7264925145082417,6.04382844715199,0.7382657764111931
20260730,sat_01,92.0,0.06037823808458449,3.776453046846867,0.35469145932692026,nan
20260730,sat_01,94.0,0.059640270653530184,3.434403462788533,3.9935114357156336,nan
20260730,sat_01,96.0,0.06372108701131725,3.6587529629766786,3.052962253834419,nan
20260730,sat_01,98.0,0.06458618610647954,3.5127865965493976,1.4123037018766367,nan
20260730,sat_01,100.0,0.06067843464169121,4.374873767860983,0.5854446337463103,0.7514808962065564
20260730,sat_01,102.0,0.06260578206188386,4.356589029756478,1.7648990029588862,nan
20260730,sat_01,104.0,0.06301749265426282,4.132685440363996,1.7155310153426893,nan
20260730,sat_01,106.0,0.06546569023064111,4.180249016985787,0.2131478124078966,nan
20260730,sat_01,108.0,0.06729052767324174,4.144584479421791,3.5023922280071536,nan
20260730,sat_01,110.0,0.05454971497985436,3.749716356165146,5.538329962323678,3.879751967167909
20260730,sat_01,112.0,0.05879561636650573,4.0899632856293495,4.984035946405999,nan
20260730,sat_01,114.0,0.0612270079957398,4.167336462613433,1.4286665897970656,nan
20260730,sat_01,116.0,0.0630990698539027,4.1627740838205884,2.181329011150536,nan
20260730,sat_01,118.0,0.06256387222252868,3.853285171487492,1.249516025859994,nan
20260730,sat_01,120.0,0.03433418689371563,1.5654717227413153,1.4331541165395028,5.318839578621453
20260730,sat_02,0.0,0.07537928150373556,2.2784961393409136,0.02183627846774389,1.3350655030942162
20260730,sat_02,2.0,0.07828382974481944,2.3616432529174034,0.9617402651133733,nan
20260730,sat_02,4.0,0.07914067294483004,2.1678743958920794,2.7833425733190587,nan
20260730,sat_02,6.0,0.08105107663192988,1.9477737821205878,1.7526967416887835,nan
20260730,sat_02,8.0,0.08553253723925408,1.8085990295457124,2.511026645563425,nan
20260730,sat_02,10.0,0.018583266466581226,0.20852649656912498,1.1795661478538209,1.7581477503633374
20260730,sat_02,12.0,0.01578742112012795,0.12186755242823206,7.379270722692783,nan
20260730,sat_02,14.0,0.01665004070816855,0.10815673314169316,0.20844798599796033,nan
20260730,sat_02,16.0,0.016413639354045377,0.08392855236637634,3.6212465793689677,nan
20260730,sat_02,18.0,0.021012467580098303,0.11078133647212196,3.666319445105649,nan
20260730,sat_02,20.0,0.06981862339441751,2.94666820967604,0.8100553688759713,1.0069898764160488
20260730,sat_02,22.0,0.0776599850555268,2.991156016780929,0.17107071297880747,nan
20260730,sat_02,24.0,0.08583982287311383,3.013801341333872,4.1773929368620015,nan
20260730,sat_02,26.0,0.09221959116126971,2.8925135101879667,1.9637448231954335,nan
20260730,sat_02,28.0,0.0996497339870936,2.8355149102940205,0.4675108398349872,nan
