seed,mode,reference_position_rmse_m,optical_outage_position_rmse_m,position_rmse_increase_percent,reference_valid_fraction,outage_valid_fraction,reference_boresight_mean_error_deg,outage_boresight_mean_error_deg,outage_boresight_max_error_deg,outage_infrared_mean_nis,outage_infrared_ci_weight,reference_rmse_first_third_m,reference_rmse_last_third_m,outage_rmse_first_third_m,outage_rmse_last_third_m,reference_frontend_diagnostics,outage_frontend_diagnostics,pre_outage_state_max_abs_difference
0,exact_center_truth_tracking_diagnostic,103662.78057231073,103662.78054342406,-2.7866001728200485e-08,1.0,1.0,0.0,0.0,0.0,7223.140829252379,0.12666666666666668,100233.35761001636,105755.51114069496,100233.35761001636,105755.51108127313,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5286987543773621, 0.49187718025077093], 'centroid_fractional_std_xy': [0.04439402436095165, 0.039341776157848486], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5286987543773621, 0.49187718025077093], 'centroid_fractional_std_xy': [0.04439402436095165, 0.039341776157848486], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}",0.0
0,lagged_posterior_prediction,13.530209507209639,13.490004722968886,-0.2971482756370479,1.0,1.0,0.09771187822337243,0.09725818157415127,0.10392112099154201,1.6381882483536823,0.5700000000000001,20.598185092199486,8.271054805719169,20.598185092199486,8.125641916527197,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.49464899200737233, 0.4697300385377122], 'centroid_fractional_std_xy': [0.07737409939823887, 0.06311042599873339], 'ideal_radius_mean_pixels': 1.0232374056867548, 'ideal_radius_max_pixels': 1.088260627587669, 'near_center_fraction': 0.09836065573770492, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.494056280549199, 0.47489956471366235], 'centroid_fractional_std_xy': [0.07762622642027067, 0.0623498304402663], 'ideal_radius_mean_pixels': 1.0184862924386846, 'ideal_radius_max_pixels': 1.088260627587669, 'near_center_fraction': 0.19672131147540983, 'off_axis_fraction': 0.0}",0.0
1,exact_center_truth_tracking_diagnostic,103670.23547852227,103670.23537453524,-1.0030557499509858e-07,1.0,1.0,0.0,0.0,0.0,7187.56613444444,0.12611111111111115,100229.35839861815,105768.8313974863,100229.35839861815,105768.83115842567,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5327892015884003, 0.48716056760511384], 'centroid_fractional_std_xy': [0.03674167040344161, 0.04329671096774634], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.5327892015884003, 0.48716056760511384], 'centroid_fractional_std_xy': [0.03674167040344161, 0.04329671096774634], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}",0.0
1,lagged_posterior_prediction,13.930266539884885,13.940578314079152,0.07402424185311213,1.0,1.0,0.09821619716223329,0.09698852098568062,0.10192962163679024,1.5251422052855454,0.5700000000000001,23.23602559317503,5.152771900465517,23.23602559317503,5.081337877675663,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.48210567088308803, 0.4639143422003788], 'centroid_fractional_std_xy': [0.06350065181243048, 0.06903502540214052], 'ideal_radius_mean_pixels': 1.0285186355184446, 'ideal_radius_max_pixels': 1.067405627824708, 'near_center_fraction': 0.03278688524590164, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.4960993040392398, 0.4547290176261886], 'centroid_fractional_std_xy': [0.06790863802850244, 0.06829397427128381], 'ideal_radius_mean_pixels': 1.015662403881632, 'ideal_radius_max_pixels': 1.067405627824708, 'near_center_fraction': 0.16393442622950818, 'off_axis_fraction': 0.0}",0.0
2,exact_center_truth_tracking_diagnostic,103659.02369220182,103659.02406289894,3.5761201016386765e-07,1.0,1.0,0.0,0.0,0.0,7332.935717519745,0.12277777777777779,100219.72783638099,105758.38750351935,100219.72783638099,105758.38850381922,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.518003052554895, 0.4832760701841897], 'centroid_fractional_std_xy': [0.03816383682233859, 0.04385720150718522], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.518003052554895, 0.4832760701841897], 'centroid_fractional_std_xy': [0.03816383682233859, 0.04385720150718522], 'ideal_radius_mean_pixels': 0.0, 'ideal_radius_max_pixels': 0.0, 'near_center_fraction': 1.0, 'off_axis_fraction': 0.0}",0.0
2,lagged_posterior_prediction,10.674756977500877,10.680438313731951,0.05322215993346416,1.0,1.0,0.09748075604883802,0.09811274225715472,0.10301136214067425,1.579108986897565,0.5700000000000001,18.121645487903166,1.9972231942899443,18.121645487903166,2.361231011914029,"{'valid_count': 61, 'centroid_fractional_mean_xy': [0.49146971466561273, 0.46176467110347047], 'centroid_fractional_std_xy': [0.06710874108303051, 0.06539857946331865], 'ideal_radius_mean_pixels': 1.0208170912814574, 'ideal_radius_max_pixels': 1.078733624141532, 'near_center_fraction': 0.03278688524590164, 'off_axis_fraction': 0.0}","{'valid_count': 61, 'centroid_fractional_mean_xy': [0.48429544638361177, 0.4761992684039198], 'centroid_fractional_std_xy': [0.06668539600894831, 0.06874453378604677], 'ideal_radius_mean_pixels': 1.0274352551564399, 'ideal_radius_max_pixels': 1.078733624141532, 'near_center_fraction': 0.03278688524590164, 'off_axis_fraction': 0.0}",0.0
