time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
460.0,1.2046202349356703,0.001157887887389515,1.204039148435581,1,0,gated_complementary,1.2404490889305977,0.035828853994927634,
460.0,1.2046202349356703,0.001157887887389515,1.204039148435581,1,0,pll,1.204966613883997,0.00034637894832645344,
460.0,1.2046202349356703,0.001157887887389515,1.204039148435581,1,0,cann_no_cue,1.2557348713404,0.05111463640472991,0.7961706624213563
460.0,1.2046202349356703,0.001157887887389515,1.204039148435581,1,0,cann_sparse_cue,1.2045329026884224,-8.73322472481064e-05,0.8542892082313948
460.0,1.2046202349356703,0.001157887887389515,1.204039148435581,1,0,cann_gated_cue,1.2405714138885908,0.03595117895292077,0.7961706624213563
462.0,1.2066057677313187,0.0010176923549935389,nan,0,0,dead_reckoning,1.2580506474401298,0.051444879708811175,
462.0,1.2066057677313187,0.0010176923549935389,nan,0,0,gated_complementary,1.2427648647053766,0.036159096974057725,
462.0,1.2066057677313187,0.0010176923549935389,nan,0,0,pll,1.2070130451045762,0.0004072773732577417,
462.0,1.2066057677313187,0.0010176923549935389,nan,0,0,cann_no_cue,1.258050647115047,0.05144487938372855,0.7961706624169161
462.0,1.2066057677313187,0.0010176923549935389,nan,0,0,cann_sparse_cue,1.2068435575408452,0.00023778980952648965,0.7961706624169163
462.0,1.2066057677313187,0.0010176923549935389,nan,0,0,cann_gated_cue,1.2428871896632379,0.03628142193191941,0.7961706624169163
464.0,1.2085699491132886,0.0013874715292009957,nan,0,0,dead_reckoning,1.260086032150117,0.05151608303682842,
464.0,1.2085699491132886,0.0013874715292009957,nan,0,0,gated_complementary,1.2448002494153636,0.03623030030207497,
464.0,1.2085699491132886,0.0013874715292009957,nan,0,0,pll,1.2087790852603635,0.00020913614707485095,
464.0,1.2085699491132886,0.0013874715292009957,nan,0,0,cann_no_cue,1.260086031824944,0.05151608271165564,0.7961706624072633
464.0,1.2085699491132886,0.0013874715292009957,nan,0,0,cann_sparse_cue,1.2088789422507424,0.0003089931374535837,0.7961706624072636
464.0,1.2085699491132886,0.0013874715292009957,nan,0,0,cann_gated_cue,1.244922574373135,0.036352625259846505,0.7961706624072635
466.0,1.2105130075206927,0.0012099847238988505,nan,0,0,dead_reckoning,1.2628609752085191,0.05234796768782646,
466.0,1.2105130075206927,0.0012099847238988505,nan,0,0,gated_complementary,1.2475751924737657,0.03706218495307301,
466.0,1.2105130075206927,0.0012099847238988505,nan,0,0,pll,1.2112846837645657,0.0007716762438727542,
466.0,1.2105130075206927,0.0012099847238988505,nan,0,0,cann_no_cue,1.2628609748831225,0.05234796736242986,0.7961706624354096
466.0,1.2105130075206927,0.0012099847238988505,nan,0,0,cann_sparse_cue,1.2116538853089212,0.001140877788228245,0.7961706624354098
466.0,1.2105130075206927,0.0012099847238988505,nan,0,0,cann_gated_cue,1.2476975174313134,0.03718450991062072,0.7961706624354098
468.0,1.2124352084495185,0.0010163144843240639,nan,0,0,dead_reckoning,1.2652809446563167,0.05284573620679822,
468.0,1.2124352084495185,0.0010163144843240639,nan,0,0,gated_complementary,1.2499951619215635,0.037559953472045216,
468.0,1.2124352084495185,0.0010163144843240639,nan,0,0,pll,1.2134353086581635,0.0010001002086452715,
468.0,1.2124352084495185,0.0010163144843240639,nan,0,0,cann_no_cue,1.2652809443307687,0.05284573588125019,0.7961706624208201
468.0,1.2124352084495185,0.0010163144843240639,nan,0,0,cann_sparse_cue,1.2140738547565673,0.0016386463070485746,0.79617066242082
468.0,1.2124352084495185,0.0010163144843240639,nan,0,0,cann_gated_cue,1.2501174868789597,0.037682278429441496,0.7961706624208201
470.0,1.2143368539868584,0.0007606012355318088,nan,0,0,dead_reckoning,1.2673135736249648,0.05297671963810657,
470.0,1.2143368539868584,0.0007606012355318088,nan,0,0,gated_complementary,1.2520277908902115,0.03769093690335312,
470.0,1.2143368539868584,0.0007606012355318088,nan,0,0,pll,1.2151985930726117,0.0008617390857530438,
470.0,1.2143368539868584,0.0007606012355318088,nan,0,0,cann_no_cue,1.267313573299327,0.05297671931246839,0.7961706624071749
470.0,1.2143368539868584,0.0007606012355318088,nan,0,0,cann_sparse_cue,1.2161064837251254,0.00176962973826722,0.7961706624071748
470.0,1.2143368539868584,0.0007606012355318088,nan,0,0,cann_gated_cue,1.252150115847518,0.03781326186065925,0.7961706624071747
472.0,1.2162182822809462,0.0010823146034055911,nan,0,0,dead_reckoning,1.2688347760960283,0.052616493815082155,
472.0,1.2162182822809462,0.0010823146034055911,nan,0,0,gated_complementary,1.2535489933612751,0.037330711080328705,
472.0,1.2162182822809462,0.0010823146034055911,nan,0,0,pll,1.2164504509894754,0.00023216870852937888,
472.0,1.2162182822809462,0.0010823146034055911,nan,0,0,cann_no_cue,1.2688347757703526,0.052616493489406224,0.7961706623927949
472.0,1.2162182822809462,0.0010823146034055911,nan,0,0,cann_sparse_cue,1.2176276861961515,0.0014094039152050541,0.7961706623927949
472.0,1.2162182822809462,0.0010823146034055911,nan,0,0,cann_gated_cue,1.253671318318544,0.037453036037597975,0.7961706623927949
474.0,1.2180798669479302,0.0008031262749915424,nan,0,0,dead_reckoning,1.2709994053028395,0.05291953835490926,
474.0,1.2180798669479302,0.0008031262749915424,nan,0,0,gated_complementary,1.2557136225680863,0.03763375562015625,
474.0,1.2180798669479302,0.0008031262749915424,nan,0,0,pll,1.2183457356420866,0.00026586869415634595,
474.0,1.2180798669479302,0.0008031262749915424,nan,0,0,cann_no_cue,1.270999404977058,0.05291953802912808,0.7961706624115582
474.0,1.2180798669479302,0.0008031262749915424,nan,0,0,cann_sparse_cue,1.2197923154028567,0.001712448454926463,0.7961706624115581
474.0,1.2180798669479302,0.0008031262749915424,nan,0,0,cann_gated_cue,1.2558359475252494,0.03775608057731894,0.7961706624115583
476.0,1.2199220164164237,0.0006784266302168015,nan,0,0,dead_reckoning,1.2726056578528224,0.0526836414363987,
476.0,1.2199220164164237,0.0006784266302168015,nan,0,0,gated_complementary,1.2573198751180694,0.03739785870164569,
476.0,1.2199220164164237,0.0006784266302168015,nan,0,0,pll,1.2196826436378698,-0.0002393727785539035,
476.0,1.2199220164164237,0.0006784266302168015,nan,0,0,cann_no_cue,1.2726056575269964,0.052683641110572665,0.7961706623948996
476.0,1.2199220164164237,0.0006784266302168015,nan,0,0,cann_sparse_cue,1.2213985679527952,0.0014765515363714954,0.7961706623948995
476.0,1.2199220164164237,0.0006784266302168015,nan,0,0,cann_gated_cue,1.257442200075188,0.03752018365876442,0.7961706623948995
478.0,1.2217451732109823,0.0009142972510758857,nan,0,0,dead_reckoning,1.2739625111132562,0.0522173379022739,
478.0,1.2217451732109823,0.0009142972510758857,nan,0,0,gated_complementary,1.258676728378503,0.03693155516752089,
478.0,1.2217451732109823,0.0009142972510758857,nan,0,0,pll,1.2207701523441037,-0.0009750208668783955,
478.0,1.2217451732109823,0.0009142972510758857,nan,0,0,cann_no_cue,1.2739625107874037,0.05221733757642166,0.7961706623890527
478.0,1.2217451732109823,0.0009142972510758857,nan,0,0,cann_sparse_cue,1.2227554212132026,0.001010248002220493,0.7961706623890527
478.0,1.2217451732109823,0.0009142972510758857,nan,0,0,cann_gated_cue,1.258799053335595,0.037053880124612526,0.7961706623890527
480.0,1.2235498131757652,0.0010095423747264079,1.2233243313820799,1,0,dead_reckoning,1.2757911056154079,0.052241292439642706,
480.0,1.2235498131757652,0.0010095423747264079,1.2233243313820799,1,0,gated_complementary,1.2605053228806546,0.0369555097048897,
480.0,1.2235498131757652,0.0010095423747264079,1.2233243313820799,1,0,pll,1.2228268668370676,-0.0007229463386977386,
480.0,1.2235498131757652,0.0010095423747264079,1.2233243313820799,1,0,cann_no_cue,1.2757911052894917,0.05224129211372652,0.7961706624009418
480.0,1.2235498131757652,0.0010095423747264079,1.2233243313820799,1,0,cann_sparse_cue,1.2234722691898343,-7.754398593107226e-05,0.8542892400767202
480.0,1.2235498131757652,0.0010095423747264079,1.2233243313820799,1,0,cann_gated_cue,1.260627647837683,0.03707783466191783,0.7961706624009417
482.0,1.2253364446397434,0.0011738108865655243,nan,0,0,dead_reckoning,1.2778101903648607,0.052473745725117205,
482.0,1.2253364446397434,0.0011738108865655243,nan,0,0,gated_complementary,1.2625244076301074,0.0371879629903642,
482.0,1.2253364446397434,0.0011738108865655243,nan,0,0,pll,1.2246263534868218,-0.0007100911529214216,
482.0,1.2253364446397434,0.0011738108865655243,nan,0,0,cann_no_cue,1.2778101900388579,0.052473745399114424,0.7961706624067406
482.0,1.2253364446397434,0.0011738108865655243,nan,0,0,cann_sparse_cue,1.2254884432110424,0.00015199857129921668,0.7961706624067406
482.0,1.2253364446397434,0.0011738108865655243,nan,0,0,cann_gated_cue,1.2626467325870494,0.03731028794730573,0.7961706624067407
484.0,1.2271056075249174,0.0009950425094934683,nan,0,0,dead_reckoning,1.2801578121379917,0.05305220461307414,
