time_s,truth_phase_rad,measured_rate_rad_s,phase_hint_rad,hint_available,hint_accepted,mode,decoded_phase_rad,truth_error_rad,bump_concentration
108.0,0.8314921234888273,0.001271547410932045,nan,0,0,cann_gated_cue,0.8325621048633844,0.0010699813745569386,0.7961706624442956
110.0,0.8339899583817201,0.001462384614322822,nan,0,0,dead_reckoning,0.8414441652464555,0.007454206864735191,
110.0,0.8339899583817201,0.001462384614322822,nan,0,0,cann_no_cue,0.8414441649807117,0.007454206598991764,0.7961706624256548
110.0,0.8339899583817201,0.001462384614322822,nan,0,0,cann_sparse_cue,0.8351051996850728,0.001115241303352832,0.7961706624256547
110.0,0.8339899583817201,0.001462384614322822,nan,0,0,cann_gated_cue,0.8351051996850728,0.001115241303352832,0.7961706624256547
112.0,0.8364734632048254,0.0011296612209113247,nan,0,0,dead_reckoning,0.8443689344751011,0.007895471270275678,
112.0,0.8364734632048254,0.0011296612209113247,nan,0,0,cann_no_cue,0.8443689342090944,0.007895471004268906,0.7961706624421663
112.0,0.8364734632048254,0.0011296612209113247,nan,0,0,cann_sparse_cue,0.8380299689134553,0.0015565057086299738,0.7961706624421663
112.0,0.8364734632048254,0.0011296612209113247,nan,0,0,cann_gated_cue,0.8380299689134553,0.0015565057086299738,0.7961706624421663
114.0,0.8389419553274728,0.0014064021787259255,nan,0,0,dead_reckoning,0.8466282569169238,0.007686301589450828,
114.0,0.8389419553274728,0.0014064021787259255,nan,0,0,cann_no_cue,0.846628256650793,0.007686301323320155,0.7961706624148724
114.0,0.8389419553274728,0.0014064021787259255,nan,0,0,cann_sparse_cue,0.840289291355154,0.001347336027681223,0.7961706624148724
114.0,0.8389419553274728,0.0014064021787259255,nan,0,0,cann_gated_cue,0.840289291355154,0.001347336027681223,0.7961706624148724
116.0,0.8413947784563696,0.0012070175407222245,nan,0,0,dead_reckoning,0.8494410612743757,0.008046282818006123,
116.0,0.8413947784563696,0.0012070175407222245,nan,0,0,cann_no_cue,0.8494410610080119,0.008046282551642303,0.7961706624370837
116.0,0.8413947784563696,0.0012070175407222245,nan,0,0,cann_sparse_cue,0.8431020957123727,0.0017073172560033711,0.7961706624370835
116.0,0.8413947784563696,0.0012070175407222245,nan,0,0,cann_gated_cue,0.8431020957123727,0.0017073172560033711,0.7961706624370835
118.0,0.8438313037869627,0.0014003030445730105,nan,0,0,dead_reckoning,0.85185509635582,0.008023792568857324,
118.0,0.8438313037869627,0.0014003030445730105,nan,0,0,cann_no_cue,0.8518550960893058,0.008023792302342958,0.7961706624205931
118.0,0.8438313037869627,0.0014003030445730105,nan,0,0,cann_sparse_cue,0.8455161307936668,0.001684827006704026,0.7961706624205928
118.0,0.8438313037869627,0.0014003030445730105,nan,0,0,cann_gated_cue,0.8455161307936668,0.001684827006704026,0.7961706624205928
120.0,0.8462509311065752,0.0014496572667248883,0.8459811896343747,1,1,dead_reckoning,0.8546557024449661,0.008404771338391015,
120.0,0.8462509311065752,0.0014496572667248883,0.8459811896343747,1,1,cann_no_cue,0.854655702178221,0.008404771071645722,0.796170662436542
120.0,0.8462509311065752,0.0014496572667248883,0.8459811896343747,1,1,cann_sparse_cue,0.846302798672494,5.186756591868402e-05,0.8542898035526921
120.0,0.8462509311065752,0.0014496572667248883,0.8459811896343747,1,1,cann_gated_cue,0.846302798672494,5.186756591868402e-05,0.8542898035526921
122.0,0.8486530898473835,0.0011380271372560952,nan,0,0,dead_reckoning,0.8575550169784159,0.008901927131032217,
122.0,0.8486530898473835,0.0011380271372560952,nan,0,0,cann_no_cue,0.8575550167114133,0.008901926864029797,0.7961706624409931
122.0,0.8486530898473835,0.0011380271372560952,nan,0,0,cann_sparse_cue,0.8491975251299495,0.0005444352825660914,0.7961706624409933
122.0,0.8486530898473835,0.0011380271372560952,nan,0,0,cann_gated_cue,0.8491975251299495,0.0005444352825660914,0.7961706624409933
124.0,0.8510372400873869,0.001243433397978092,nan,0,0,dead_reckoning,0.859831071252928,0.00879383116554111,
124.0,0.8510372400873869,0.001243433397978092,nan,0,0,cann_no_cue,0.8598310709857984,0.008793830898411237,0.7961706624154731
124.0,0.8510372400873869,0.001243433397978092,nan,0,0,cann_sparse_cue,0.8514735794043351,0.00043633931694841976,0.7961706624154729
124.0,0.8510372400873869,0.001243433397978092,nan,0,0,cann_gated_cue,0.8514735794043351,0.00043633931694841976,0.7961706624154729
126.0,0.8534028734976148,0.0012442105692544601,nan,0,0,dead_reckoning,0.8623179380488842,0.008915064551269225,
126.0,0.8534028734976148,0.0012442105692544601,nan,0,0,cann_no_cue,0.8623179377815929,0.008915064283978147,0.7961706624234172
126.0,0.8534028734976148,0.0012442105692544601,nan,0,0,cann_sparse_cue,0.8539604462001297,0.0005575727025148858,0.7961706624234168
126.0,0.8534028734976148,0.0012442105692544601,nan,0,0,cann_gated_cue,0.8539604462001297,0.0005575727025148858,0.7961706624234168
128.0,0.8557495142339075,0.001436315042119163,nan,0,0,dead_reckoning,0.8648063591873931,0.009056844953485577,
128.0,0.8557495142339075,0.001436315042119163,nan,0,0,cann_no_cue,0.8648063589199393,0.009056844686031518,0.7961706624234783
128.0,0.8557495142339075,0.001436315042119163,nan,0,0,cann_sparse_cue,0.8564488673384757,0.0006993531045682566,0.7961706624234786
128.0,0.8557495142339075,0.001436315042119163,nan,0,0,cann_gated_cue,0.8564488673384757,0.0006993531045682566,0.7961706624234786
130.0,0.85807671977171,0.0013404692035478205,nan,0,0,dead_reckoning,0.8676789892716315,0.0096022694999216,
130.0,0.85807671977171,0.0013404692035478205,nan,0,0,cann_no_cue,0.8676789890039286,0.009602269232218852,0.7961706624397749
130.0,0.85807671977171,0.0013404692035478205,nan,0,0,cann_sparse_cue,0.8593214974224652,0.0012447776507551467,0.7961706624397745
130.0,0.85807671977171,0.0013404692035478205,nan,0,0,cann_gated_cue,0.8593214974224652,0.0012447776507551467,0.7961706624397745
132.0,0.8603840816824087,0.000994703305396089,nan,0,0,dead_reckoning,0.870359927678727,0.009975845996318178,
132.0,0.8603840816824087,0.000994703305396089,nan,0,0,cann_no_cue,0.8703599274108194,0.009975845728410704,0.7961706624313519
132.0,0.8603840816824087,0.000994703305396089,nan,0,0,cann_sparse_cue,0.8620024358293562,0.0016183541469474427,0.7961706624313518
132.0,0.8603840816824087,0.000994703305396089,nan,0,0,cann_gated_cue,0.8620024358293562,0.0016183541469474427,0.7961706624313518
134.0,0.8626712263498552,0.001280846790295715,nan,0,0,dead_reckoning,0.8723493342895192,0.009678107939663949,
134.0,0.8626712263498552,0.001280846790295715,nan,0,0,cann_no_cue,0.8723493340215263,0.00967810767167121,0.7961706624057995
134.0,0.8626712263498552,0.001280846790295715,nan,0,0,cann_sparse_cue,0.8639918424400634,0.001320616090208393,0.7961706624057995
134.0,0.8626712263498552,0.001280846790295715,nan,0,0,cann_gated_cue,0.8639918424400634,0.001320616090208393,0.7961706624057995
136.0,0.8649378156258158,0.0013124536427408947,nan,0,0,dead_reckoning,0.8749110278701107,0.009973212244294594,
136.0,0.8649378156258158,0.0013124536427408947,nan,0,0,cann_no_cue,0.874911027601942,0.009973211976125995,0.7961706624264057
136.0,0.8649378156258158,0.0013124536427408947,nan,0,0,cann_sparse_cue,0.8665535360204792,0.0016157203946631782,0.796170662426406
136.0,0.8649378156258158,0.0013124536427408947,nan,0,0,cann_gated_cue,0.8665535360204792,0.0016157203946631782,0.796170662426406
138.0,0.8671835474231981,0.0015437794080298138,nan,0,0,dead_reckoning,0.8775359351555925,0.01035238773239433,
138.0,0.8671835474231981,0.0015437794080298138,nan,0,0,cann_no_cue,0.8775359348872327,0.01035238746403433,0.7961706624289999
138.0,0.8671835474231981,0.0015437794080298138,nan,0,0,cann_sparse_cue,0.86917844330577,0.0019948958825719565,0.796170662429
138.0,0.8671835474231981,0.0015437794080298138,nan,0,0,cann_gated_cue,0.86917844330577,0.0019948958825719565,0.796170662429
140.0,0.8694081562460145,0.000875408356490838,0.9554413266256915,1,0,dead_reckoning,0.8806234939716522,0.011215337725637653,
140.0,0.8694081562460145,0.000875408356490838,0.9554413266256915,1,0,cann_no_cue,0.8806234937029832,0.011215337456968566,0.7961706624499097
140.0,0.8694081562460145,0.000875408356490838,0.9554413266256915,1,0,cann_sparse_cue,0.955777434928709,0.08636927868269462,0.8542898030290532
140.0,0.8694081562460145,0.000875408356490838,0.9554413266256915,1,0,cann_gated_cue,0.8722660021215202,0.002857845875505749,0.7961706624499097
142.0,0.8716114136551525,0.0010626240746142324,nan,0,0,dead_reckoning,0.8823743106846338,0.010762897029481522,
142.0,0.8716114136551525,0.0010626240746142324,nan,0,0,cann_no_cue,0.882374310415905,0.010762896760752483,0.7961706623987391
142.0,0.8716114136551525,0.0010626240746142324,nan,0,0,cann_sparse_cue,0.9575247963596335,0.08591338270448112,0.7961706623987392
